year,sex,age,correction,type
2018,0,40,-0.3182564448965225,prev
2019,0,40,-0.318158089253254,prev
2020,0,40,-0.3181401493888242,prev
2021,0,40,-0.3182027994637254,prev
2022,0,40,-0.31834545895040117,prev
2023,0,40,-0.3185667974889342,prev
2024,0,40,-0.31886480997099603,prev
2025,0,40,-0.3192367330110489,prev
2026,0,40,-0.3192367330110489,prev
2000,1,40,-0.3348423566541163,prev
2001,1,40,-0.33433658142685097,prev
2002,1,40,-0.3338168159921307,prev
2003,1,40,-0.33328397938812226,prev
2004,1,40,-0.3327391332485792,prev
2005,1,40,-0.3321834469668847,prev
2006,1,40,-0.3316181654039934,prev
2007,1,40,-0.33104476448677717,prev
2008,1,40,-0.33046468378754545,prev
2009,1,40,-0.3298795194539346,prev
2010,1,40,-0.3292909903862121,prev
2011,1,40,-0.3287008579151299,prev
2012,1,40,-0.3281110213765223,prev
2013,1,40,-0.3275233844750246,prev
2014,1,40,-0.3269399514164992,prev
2015,1,40,-0.32636275132129217,prev
2016,1,40,-0.3257939255292114,prev
2017,1,40,-0.3252355222917081,prev
2018,1,40,-0.32468968005372256,prev
2019,1,40,-0.3241585328437562,prev
2020,1,40,-0.32364414527714014,prev
2021,1,40,-0.32314867365572925,prev
2022,1,40,-0.32267412941685786,prev
2023,1,40,-0.3222224617091168,prev
2024,1,40,-0.321795599557685,prev
2025,1,40,-0.3213954038780645,prev
2026,1,40,-0.3213954038780645,prev
2000,0,41,-0.32978061898204464,prev
2001,0,41,-0.32890901065980105,prev
2002,0,41,-0.3280319705930954,prev
2003,0,41,-0.32715496301401076,prev
2004,0,41,-0.3262837502923192,prev
2005,0,41,-0.32542433049823216,prev
2006,0,41,-0.3245829157349968,prev
2007,0,41,-0.3237657560021181,prev
2008,0,41,-0.3229791658190285,prev
2009,0,41,-0.3222293953281702,prev
2010,0,41,-0.3215225570515368,prev
2011,0,41,-0.32086454528330216,prev
2012,0,41,-0.3202609564705793,prev
2013,0,41,-0.3197170106564968,prev
2014,0,41,-0.31923748921026524,prev
2015,0,41,-0.31882664857880844,prev
2016,0,41,-0.31848818041489485,prev
2017,0,41,-0.31822514987453693,prev
2018,0,41,-0.3180399544354051,prev
2019,0,41,-0.31793428912241506,prev
2020,0,41,-0.31790912740688554,prev
2021,0,41,-0.3179646937554828,prev
2022,0,41,-0.3181004634664122,prev
2023,0,41,-0.31831525476608585,prev
2024,0,41,-0.3186070389875818,prev
2025,0,41,-0.31897315938872334,prev
2026,0,41,-0.31897315938872334,prev
2000,1,41,-0.33474183387770484,prev
2001,1,41,-0.33424590857732833,prev
2002,1,41,-0.3337371695147173,prev
2003,1,41,-0.33321669620649885,prev
2004,1,41,-0.33268547809441434,prev
2005,1,41,-0.33214468375791195,prev
2006,1,41,-0.33159560501091234,prev
2007,1,41,-0.3310396011228859,prev
2008,1,41,-0.33047816490911147,prev
2009,1,41,-0.32991284536315507,prev
2010,1,41,-0.329345287188759,prev
2011,1,41,-0.32877721898386664,prev
2012,1,41,-0.3282104056937847,prev
2013,1,41,-0.3276467918240932,prev
2014,1,41,-0.32708819599772126,prev
2015,1,41,-0.3265365610701559,prev
2016,1,41,-0.32599394822213296,prev
2017,1,41,-0.3254623058199226,prev
2018,1,41,-0.32494361445946635,prev
2019,1,41,-0.32443988726679085,prev
2020,1,41,-0.3239530959709834,prev
2021,1,41,-0.32348519960397826,prev
2022,1,41,-0.3230380841385892,prev
2023,1,41,-0.32261359786463134,prev
2024,1,41,-0.3222135152063382,prev
2025,1,41,-0.3218395294104293,prev
2026,1,41,-0.3218395294104293,prev
2000,0,42,-0.32967552149440654,prev
2001,0,42,-0.32879966416182094,prev
2002,0,42,-0.32791815475651476,prev
2003,0,42,-0.3270364228174788,prev
2004,0,42,-0.3261601856253507,prev
2005,0,42,-0.3252953814315001,prev
2006,0,42,-0.32444825521913734,prev
2007,0,42,-0.3236249528794106,prev
2008,0,42,-0.3228317875050034,prev
2009,0,42,-0.3220749839104665,prev
2010,0,42,-0.3213606311333554,prev
2011,0,42,-0.32069464242788526,prev
2012,0,42,-0.32008259094702785,prev
2013,0,42,-0.3195297185183803,prev
2014,0,42,-0.31904082303763504,prev
2015,0,42,-0.31862020349079556,prev
2016,0,42,-0.3182715913160434,prev
2017,0,42,-0.31799811293246627,prev
2018,0,42,-0.3178022298349887,prev
2019,0,42,-0.3176857176748226,prev
2020,0,42,-0.3176496396358471,prev
2021,0,42,-0.3176943109027073,prev
2022,0,42,-0.31781934064094564,prev
2023,0,42,-0.31802359584020223,prev
2024,0,42,-0.3183051928711662,prev
2025,0,42,-0.3186616525693535,prev
2026,0,42,-0.3186616525693535,prev
2000,1,42,-0.33464969390325383,prev
2001,1,42,-0.33416047761411816,prev
2002,1,42,-0.3336595624657679,prev
2003,1,42,-0.3331479133356498,prev
2004,1,42,-0.332626625897916,prev
2005,1,42,-0.33209688351651817,prev
2006,1,42,-0.3315599800501225,prev
2007,1,42,-0.3310173345773491,prev
2008,1,42,-0.3304703604682164,prev
2009,1,42,-0.3299206379153212,prev
2010,1,42,-0.32936978314693033,prev
2011,1,42,-0.328819533317211,prev
2012,1,42,-0.32827162556862016,prev
2013,1,42,-0.3277278782758834,prev
2014,1,42,-0.3271901562085085,prev
2015,1,42,-0.32666035070192617,prev
2016,1,42,-0.32614037520357914,prev
2017,1,42,-0.32563215767339126,prev
2018,1,42,-0.3251376190012271,prev
2019,1,42,-0.3246586707851779,prev
2020,1,42,-0.324197198806629,prev
2021,1,42,-0.323755051032819,prev
2022,1,42,-0.3233340263617434,prev
2023,1,42,-0.32293584697529654,prev
2024,1,42,-0.32256222344920843,prev
2025,1,42,-0.32221469065853786,prev
2026,1,42,-0.32221469065853786,prev
2000,0,43,-0.3295775293093982,prev
2001,0,43,-0.3286981330340385,prev
2002,0,43,-0.3278127396028118,prev
2003,0,43,-0.3269267303707733,prev
2004,0,43,-0.3260457475719676,prev
2005,0,43,-0.3251756868532303,prev
2006,0,43,-0.32432262092053804,prev
2007,0,43,-0.32349281538435043,prev
2008,0,43,-0.3226924102687399,prev
2009,0,43,-0.3219276166458505,prev
2010,0,43,-0.3212045097294224,prev
2011,0,43,-0.3205289492192607,prev
2012,0,43,-0.3199065275506484,prev
2013,0,43,-0.3193424565690916,prev
2014,0,43,-0.31884165196373465,prev
2015,0,43,-0.3184083561005209,prev
2016,0,43,-0.3180463917158518,prev
2017,0,43,-0.31775894972542135,prev
2018,0,43,-0.31754859456104917,prev
2019,0,43,-0.31741719447958006,prev
2020,0,43,-0.3173659393673888,prev
2021,0,43,-0.31739527751935065,prev
2022,0,43,-0.31750494636005333,prev
2023,0,43,-0.3176939686560019,prev
2024,0,43,-0.31796065384998456,prev
2025,0,43,-0.31830259669613836,prev
2026,0,43,-0.31830259669613836,prev
2000,1,43,-0.3345703282104861,prev
2001,1,43,-0.33408483670376304,prev
2002,1,43,-0.3335884602339173,prev
2003,1,43,-0.3330822379447017,prev
2004,1,43,-0.33256727778447537,prev
2005,1,43,-0.3320448194292178,prev
2006,1,43,-0.3315161850104936,prev
2007,1,43,-0.3309827866138468,prev
2008,1,43,-0.3304461191065171,prev
2009,1,43,-0.32990776380108466,prev
2010,1,43,-0.3293693417906454,prev
2011,1,43,-0.32883259769883216,prev
2012,1,43,-0.3282993173804828,prev
2013,1,43,-0.32777126426250847,prev
2014,1,43,-0.32725030522526405,prev
2015,1,43,-0.3267382826568038,prev
2016,1,43,-0.3262371727517704,prev
2017,1,43,-0.32574878053496453,prev
2018,1,43,-0.3252750224664635,prev
2019,1,43,-0.32481774424660576,prev
2020,1,43,-0.3243788108615201,prev
2021,1,43,-0.32395994571317055,prev
2022,1,43,-0.32356298290885255,prev
2023,1,43,-0.3231894728098874,prev
2024,1,43,-0.3228410707179573,prev
2025,1,43,-0.3225192281024079,prev
2026,1,43,-0.3225192281024079,prev
2000,0,44,-0.329489782554249,prev
2001,0,44,-0.3286079342874976,prev
2002,0,44,-0.32771962590805354,prev
2003,0,44,-0.3268301356048871,prev
2004,0,44,-0.32594501732942677,prev
2005,0,44,-0.3250700995861999,prev
2006,0,44,-0.32421134918459876,prev
2007,0,44,-0.32337484207051664,prev
2008,0,44,-0.3225668248085688,prev
2009,0,44,-0.32179331472578576,prev
2010,0,44,-0.3210603610965431,prev
2011,0,44,-0.3203737921512924,prev
2012,0,44,-0.319739160265222,prev
2013,0,44,-0.3191617491929315,prev
2014,0,44,-0.31864636931002793,prev
2015,0,44,-0.31819740060773183,prev
2016,0,44,-0.31781869490181375,prev
2017,0,44,-0.31751354538043675,prev
2018,0,44,-0.31728462436730237,prev
2019,0,44,-0.3171338890570323,prev
2020,0,44,-0.31706275826328817,prev
2021,0,44,-0.3170717833388514,prev
2022,0,44,-0.3171608929385783,prev
2023,0,44,-0.3173293380871448,prev
2024,0,44,-0.31757560228083015,prev
2025,0,44,-0.31789753854983904,prev
2026,0,44,-0.31789753854983904,prev
2000,1,44,-0.33450748879417685,prev
2001,1,44,-0.3340228175932281,prev
2002,1,44,-0.333527925881174,prev
2003,1,44,-0.3330237990946048,prev
2004,1,44,-0.33251166863423726,prev
2005,1,44,-0.3319928068005659,prev
2006,1,44,-0.33146859184672894,prev
2007,1,44,-0.3309404861315141,prev
2008,1,44,-0.33041003333787206,prev
2009,1,44,-0.32987885401704325,prev
2010,1,44,-0.3293486448613341,prev
2011,1,44,-0.3288211336776831,prev
2012,1,44,-0.32829813877367114,prev
2013,1,44,-0.32778149890716357,prev
2014,1,44,-0.327273065978192,prev
2015,1,44,-0.3267747358351718,prev
2016,1,44,-0.3262884027481414,prev
2017,1,44,-0.32581595606101427,prev
2018,1,44,-0.32535926876723725,prev
2019,1,44,-0.3249201988348234,prev
2020,1,44,-0.32450052934394163,prev
2021,1,44,-0.3241020364442661,prev
2022,1,44,-0.32372638617582344,prev
2023,1,44,-0.3233751705360624,prev
2024,1,44,-0.3230500042764301,prev
2025,1,44,-0.3227522163130034,prev
2026,1,44,-0.3227522163130034,prev
2000,0,45,-0.32941487264263214,prev
2001,0,45,-0.3285319280517907,prev
2002,0,45,-0.32764198081143137,prev
2003,0,45,-0.3267501509418311,prev
2004,0,45,-0.3258618377668707,prev
2005,0,45,-0.32498281189111966,prev
2006,0,45,-0.324118809915148,prev
2007,0,45,-0.3232759149335841,prev
2008,0,45,-0.32246009988546315,prev
2009,0,45,-0.32167740018550606,prev
2010,0,45,-0.3209337357075936,prev
2011,0,45,-0.3202349161017215,prev
2012,0,45,-0.31958643255436386,prev
2013,0,45,-0.31899352431608474,prev
2014,0,45,-0.3184610488887917,prev
2015,0,45,-0.31799341691115973,prev
2016,0,45,-0.3175945590487534,prev
2017,0,45,-0.31726782901437867,prev
2018,0,45,-0.3170160637488491,prev
2019,0,45,-0.3168413789749769,prev
2020,0,45,-0.31674529590504663,prev
2021,0,45,-0.31672863962335884,prev
2022,0,45,-0.3167915498281972,prev
2023,0,45,-0.31693350350040783,prev
2024,0,45,-0.31715325382364745,prev
2025,0,45,-0.3174489188881434,prev
2026,0,45,-0.3174489188881434,prev
2000,1,45,-0.33446399236123814,prev
2001,1,45,-0.33397751602240994,prev
2002,1,45,-0.3334811473195572,prev
2003,1,45,-0.3329760466027899,prev
2004,1,45,-0.3324634215257181,prev
2005,1,45,-0.33194466310706594,prev
2006,1,45,-0.33142120157167393,prev
2007,1,45,-0.33089457082733265,prev
2008,1,45,-0.33036637204114816,prev
2009,1,45,-0.32983829521928615,prev
2010,1,45,-0.3293120830634693,prev
2011,1,45,-0.32878957569889944,prev
2012,1,45,-0.32827259800007313,prev
2013,1,45,-0.3277630144651336,prev
2014,1,45,-0.32726284552303697,prev
2015,1,45,-0.326773916035739,prev
2016,1,45,-0.3262981898629075,prev
2017,1,45,-0.32583755308862855,prev
2018,1,45,-0.3253939945277851,prev
2019,1,45,-0.324969274464847,prev
2020,1,45,-0.32456523083215516,prev
2021,1,45,-0.3241836117859881,prev
2022,1,45,-0.32382608218277836,prev
2023,1,45,-0.3234942263539793,prev
2024,1,45,-0.3231895193626603,prev
2025,1,45,-0.3229133592262885,prev
2026,1,45,-0.3229133592262885,prev
2000,0,46,-0.32935454697533156,prev
2001,0,46,-0.3284721870404267,prev
2002,0,46,-0.3275821543695751,prev
2003,0,46,-0.32668940225733606,prev
2004,0,46,-0.3257992070801205,prev
2005,0,46,-0.32491704937120947,prev
2006,0,46,-0.3240486221415672,prev
2007,0,46,-0.32319976031028386,prev
2008,0,46,-0.32237634813592086,prev
2009,0,46,-0.3215842685317692,prev
2010,0,46,-0.32082934423381804,prev
2011,0,46,-0.32011722849513397,prev
2012,0,46,-0.31945346925795215,prev
2013,0,46,-0.31884318193484523,prev
2014,0,46,-0.318291243500986,prev
2015,0,46,-0.31780210078554666,prev
2016,0,46,-0.31737974423506,prev
2017,0,46,-0.3170276238929619,prev
2018,0,46,-0.3167487347219133,prev
2019,0,46,-0.3165453332368374,prev
2020,0,46,-0.3164191499039079,prev
2021,0,46,-0.3163712465880669,prev
2022,0,46,-0.3164020270701376,prev
2023,0,46,-0.3165112318497792,prev
2024,0,46,-0.3166979123480536,prev
2025,0,46,-0.31696058847972997,prev
2026,0,46,-0.31696058847972997,prev
2000,1,46,-0.334441504262812,prev
2001,1,46,-0.3339508535310064,prev
2002,1,46,-0.3334504660307827,prev
2003,1,46,-0.33294155734305386,prev
2004,1,46,-0.3324254544437178,prev
2005,1,46,-0.3319035464228005,prev
2006,1,46,-0.3313774580241057,prev
2007,1,46,-0.33084866426394066,prev
2008,1,46,-0.33031900120168356,prev
2009,1,46,-0.3297901205661142,prev
2010,1,46,-0.3292638830867952,prev
2011,1,46,-0.328742257253793,prev
2012,1,46,-0.3282270708060814,prev
2013,1,46,-0.32772036082136435,prev
2014,1,46,-0.3272240738523713,prev
2015,1,46,-0.32674021456507574,prev
2016,1,46,-0.3262707886185276,prev
2017,1,46,-0.3258177453427283,prev
2018,1,46,-0.325383032621155,prev
2019,1,46,-0.3249685420534129,prev
2020,1,46,-0.3245761031874635,prev
2021,1,46,-0.3242074766155342,prev
2022,1,46,-0.3238643371187075,prev
2023,1,46,-0.3235482615835782,prev
2024,1,46,-0.3232607174324047,prev
2025,1,46,-0.32300304840789107,prev
2026,1,46,-0.32300304840789107,prev
2000,0,47,-0.329309712465441,prev
2001,0,47,-0.3284297913661083,prev
2002,0,47,-0.32754144736725926,prev
2003,0,47,-0.3266494550500775,prev
2004,0,47,-0.32575882518477894,prev
2005,0,47,-0.3248748665093459,prev
2006,0,47,-0.32400306265870404,prev
2007,0,47,-0.323149018989914,prev
2008,0,47,-0.32231850001750373,prev
2009,0,47,-0.32151716637130123,prev
2010,0,47,-0.32075071091481894,prev
2011,0,47,-0.32002468411856705,prev
2012,0,47,-0.3193444632521882,prev
2013,0,47,-0.3187152379248484,prev
2014,0,47,-0.3181417725512213,prev
2015,0,47,-0.3176285489558021,prev
2016,0,47,-0.3171796140022979,prev
2017,0,47,-0.31679851380046914,prev
2018,0,47,-0.31648838725963535,prev
2019,0,47,-0.3162516660574951,prev
2020,0,47,-0.31609028913586307,prev
2021,0,47,-0.3160055858767012,prev
2022,0,47,-0.3159982445903543,prev
2023,0,47,-0.31606830231775296,prev
2024,0,47,-0.31621524148819335,prev
2025,0,47,-0.31643781151330247,prev
2026,0,47,-0.31643781151330247,prev
2000,1,47,-0.3344403274117066,prev
2001,1,47,-0.333943564016223,prev
2002,1,47,-0.3334369921610083,prev
2003,1,47,-0.3329219009806109,prev
2004,1,47,-0.33239968800038155,prev
2005,1,47,-0.3318718709537938,prev
2006,1,47,-0.33134001430889914,prev
2007,1,47,-0.3308059311848809,prev
2008,1,47,-0.33027130074362815,prev
2009,1,47,-0.3297380231950928,prev
2010,1,47,-0.32920803331146875,prev
2011,1,47,-0.32868331229973596,prev
2012,1,47,-0.32816589747613006,prev
2013,1,47,-0.32765784676716625,prev
2014,1,47,-0.32716123433114636,prev
2015,1,47,-0.32667812706593735,prev
2016,1,47,-0.32621064368972175,prev
2017,1,47,-0.32576078047810164,prev
2018,1,47,-0.32533053988936933,prev
2019,1,47,-0.32492192442485185,prev
2020,1,47,-0.3245367596190519,prev
2021,1,47,-0.32417686392747586,prev
2022,1,47,-0.3238439343438764,prev
2023,1,47,-0.323539562427091,prev
2024,1,47,-0.32326521622421395,prev
2025,1,47,-0.32302220038451,prev
2026,1,47,-0.32302220038451,prev
2000,0,48,-0.3292802851588398,prev
2001,0,48,-0.3284047676172776,prev
2002,0,48,-0.3275200455982134,prev
2003,0,48,-0.32663058884344587,prev
2004,0,48,-0.325741211348939,prev
2005,0,48,-0.3248569653198673,prev
2006,0,48,-0.3239830855483433,prev
2007,0,48,-0.32312496317663714,prev
2008,0,48,-0.3222880795345279,prev
2009,0,48,-0.32147795048636935,prev
2010,0,48,-0.32070006671238926,prev
2011,0,48,-0.3199598306248254,prev
2012,0,48,-0.3192625053033925,prev
2013,0,48,-0.31861313349905485,prev
2014,0,48,-0.31801649927176184,prev
2015,0,48,-0.31747706002371057,prev
2016,0,48,-0.31699887343749233,prev
2017,0,48,-0.31658568280696153,prev
2018,0,48,-0.3162405883870495,prev
2019,0,48,-0.31596631189485563,prev
2020,0,48,-0.3157649917345236,prev
2021,0,48,-0.3156382126124359,prev
2022,0,48,-0.3155869738568814,prev
2023,0,48,-0.3156116799808568,prev
2024,0,48,-0.31571213085774885,prev
2025,0,48,-0.3158875447337992,prev
2026,0,48,-0.3158875447337992,prev
2000,1,48,-0.3344592745896015,prev
2001,1,48,-0.333955007863341,prev
2002,1,48,-0.33344060484243515,prev
2003,1,48,-0.33291744865856754,prev
2004,1,48,-0.33238702704141593,prev
2005,1,48,-0.3318509398022344,prev
2006,1,48,-0.3313108634869151,prev
2007,1,48,-0.33076857997442194,prev
2008,1,48,-0.330226011452071,prev
2009,1,48,-0.3296851638512224,prev
2010,1,48,-0.32914798516154203,prev
2011,1,48,-0.3286166225525635,prev
2012,1,48,-0.32809319870487436,prev
2013,1,48,-0.3275798867378373,prev
2014,1,48,-0.3270788682105261,prev
2015,1,48,-0.3265923356212994,prev
2016,1,48,-0.3261224504667226,prev
2017,1,48,-0.32567135105464573,prev
2018,1,48,-0.3252411283120166,prev
2019,1,48,-0.32483380876450696,prev
2020,1,48,-0.32445134084535965,prev
2021,1,48,-0.32409556166264963,prev
2022,1,48,-0.3237682702954629,prev
2023,1,48,-0.3234710287091653,prev
2024,1,48,-0.3232053722537884,prev
2025,1,48,-0.32297261485294226,prev
2026,1,48,-0.32297261485294226,prev
2000,0,49,-0.3292649623680379,prev
2001,0,49,-0.3283958924282133,prev
2002,0,49,-0.3275167232898757,prev
2003,0,49,-0.32663171194503987,prev
2004,0,49,-0.3257453872802403,prev
2005,0,49,-0.3248625205980109,prev
2006,0,49,-0.32398807039893124,prev
2007,0,49,-0.3231271563240332,prev
2008,0,49,-0.322285000924723,prev
2009,0,49,-0.321466878986665,prev
2010,0,49,-0.3206780504726452,prev
2011,0,49,-0.3199237650174023,prev
2012,0,49,-0.3192090949816051,prev
2013,0,49,-0.3185389451304786,prev
2014,0,49,-0.31791810397062287,prev
2015,0,49,-0.3173509245251635,prev
2016,0,49,-0.31684152028968865,prev
2017,0,49,-0.31639362533135446,prev
2018,0,49,-0.3160105351254658,prev
2019,0,49,-0.31569511144793727,prev
2020,0,49,-0.31544970802940525,prev
2021,0,49,-0.31527617535293473,prev
2022,0,49,-0.31517581841854503,prev
2023,0,49,-0.3151494086102382,prev
2024,0,49,-0.3151971256060141,prev
2025,0,49,-0.3153186655279357,prev
2026,0,49,-0.3153186655279357,prev
2000,1,49,-0.33449568157410225,prev
2001,1,49,-0.3339830342623476,prev
2002,1,49,-0.3334597459524662,prev
2003,1,49,-0.3329272775382993,prev
2004,1,49,-0.33238715499093935,prev
2005,1,49,-0.33184105998631247,prev
2006,1,49,-0.3312907575449413,prev
2007,1,49,-0.33073820689606914,prev
2008,1,49,-0.33018530054284406,prev
2009,1,49,-0.3296341476056282,prev
2010,1,49,-0.3290868696581571,prev
2011,1,49,-0.3285457368741527,prev
2012,1,49,-0.3280129472902987,prev
2013,1,49,-0.3274908092776884,prev
2014,1,49,-0.32698160636129303,prev
2015,1,49,-0.3264876446060866,prev
2016,1,49,-0.32601116998628155,prev
2017,1,49,-0.3255545244829884,prev
2018,1,49,-0.3251197979973312,prev
2019,1,49,-0.32470915834968483,prev
2020,1,49,-0.32432462961420483,prev
2021,1,49,-0.32396814111475897,prev
2022,1,49,-0.32364148558642425,prev
2023,1,49,-0.3233463977731779,prev
2024,1,49,-0.3230843538020803,prev
2025,1,49,-0.3228567420528387,prev
2026,1,49,-0.3228567420528387,prev
2000,0,50,-0.32926130681271737,prev
2001,0,50,-0.3284005799603878,prev
2002,0,50,-0.3275288817481189,prev
2003,0,50,-0.32665020130828787,prev
2004,0,50,-0.325768765284656,prev
2005,0,50,-0.3248890333377533,prev
2006,0,50,-0.3240156630523644,prev
2007,0,50,-0.3231534675319704,prev
2008,0,50,-0.32230738023384153,prev
2009,0,50,-0.32148242394043364,prev
2010,0,50,-0.32068358592131146,prev
2011,0,50,-0.31991587608871175,prev
2012,0,50,-0.31918420574209216,prev
2013,0,50,-0.3184933423828118,prev
2014,0,50,-0.31784788461272845,prev
2015,0,50,-0.31725219310197045,prev
2016,0,50,-0.3167103504442792,prev
2017,0,50,-0.3162261235364663,prev
2018,0,50,-0.3158028942346194,prev
2019,0,50,-0.3154436696217801,prev
2020,0,50,-0.31515099311308165,prev
2021,0,50,-0.3149269863651329,prev
2022,0,50,-0.31477324201277096,prev
2023,0,50,-0.31469087767094667,prev
2024,0,50,-0.3146804896079295,prev
2025,0,50,-0.3147421530859954,prev
2026,0,50,-0.3147421530859954,prev
2000,1,50,-0.3345451496603489,prev
2001,1,50,-0.33402385319566774,prev
2002,1,50,-0.3334913369654452,prev
2003,1,50,-0.33294899090846086,prev
2004,1,50,-0.3323984073657644,prev
2005,1,50,-0.33184132546762296,prev
2006,1,50,-0.33127962316210324,prev
2007,1,50,-0.3307152146251673,prev
2008,1,50,-0.3301502731402182,prev
2009,1,50,-0.3295868771667021,prev
2010,1,50,-0.3290272970858673,prev
2011,1,50,-0.3284738521199311,prev
2012,1,50,-0.3279289048923166,prev
2013,1,50,-0.32739486012497393,prev
2014,1,50,-0.326874127488687,prev
2015,1,50,-0.3263691201682652,prev
2016,1,50,-0.3258822524746746,prev
2017,1,50,-0.3254158568656909,prev
2018,1,50,-0.3249722580021432,prev
2019,1,50,-0.3245536546518403,prev
2020,1,50,-0.3241622238145341,prev
2021,1,50,-0.3237999489828156,prev
2022,1,50,-0.3234687182995374,prev
2023,1,50,-0.3231703094426001,prev
2024,1,50,-0.3229063368841132,prev
2025,1,50,-0.3226781960500162,prev
2026,1,50,-0.3226781960500162,prev
2000,0,51,-0.3292655109476185,prev
2001,0,51,-0.3284147992743676,prev
