age,prob_death,se,sex,year,province
9,4.597070636416804e-5,2.298535318208402e-5,M,2057,CA
10,4.597070636416804e-5,2.298535318208402e-5,M,2057,CA
11,5.171726466503764e-5,2.298545096223895e-5,M,2057,CA
12,6.32105279438726e-5,2.2985646525044585e-5,M,2057,CA
13,8.04507895642242e-5,2.873242484436579e-5,M,2057,CA
14,1.034384895948197e-4,3.447949653160656e-5,M,2057,CA
15,1.3792150658639628e-4,4.022710608769891e-5,M,2057,CA
16,1.8964933296835359e-4,4.5975595871116026e-5,M,2057,CA
17,2.4138112082829045e-4,5.1724525891776525e-5,M,2057,CA
18,2.931168706212976e-4,5.7473896200254426e-5,M,2057,CA
19,3.4485658280253577e-4,5.747609713375597e-5,M,2057,CA
20,3.966002578272352e-4,5.7478298235831194e-5,M,2057,CA
21,4.483478961506961e-4,6.322854945714946e-5,M,2057,CA
22,4.943491244645618e-4,6.323070196639743e-5,M,2057,CA
23,5.403534849534096e-4,6.89812959514991e-5,M,2057,CA
24,5.74858811002322e-4,6.898305732027864e-5,M,2057,CA
25,6.03614595467694e-4,6.898452519630789e-5,M,2057,CA
26,6.323716037357375e-4,7.473482589604168e-5,M,2057,CA
27,6.611298358845787e-4,7.473641623043063e-5,M,2057,CA
28,6.898892919923506e-4,7.473800663250466e-5,M,2057,CA
29,7.128977381815085e-4,7.473927900290009e-5,M,2057,CA
30,7.359069677944018e-4,7.474055141661893e-5,M,2057,CA
31,7.589169808710445e-4,8.049119494086835e-5,M,2057,CA
32,7.761750048506836e-4,8.049222272525607e-5,M,2057,CA
33,7.934334695680735e-4,8.049325053589152e-5,M,2057,CA
34,8.106923750400975e-4,8.049427837277563e-5,M,2057,CA
35,8.221985568934707e-4,8.049496361194816e-5,M,2057,CA
36,8.394581969940735e-4,8.049599149258238e-5,M,2057,CA
37,8.62471736152825e-4,8.624717361528249e-5,M,2057,CA
38,8.91239762161399e-4,8.62490092414257e-5,M,2057,CA
39,9.315170558924328e-4,9.200168453258597e-5,M,2057,CA
40,9.833056749802415e-4,9.200520935487641e-5,M,2057,CA
41,0.001040853239468635,9.775969652467844e-5,M,2057,CA
42,0.0011041612198879806,9.776427467758162e-5,M,2057,CA
43,0.00117323123418322,1.0352040301616647e-4,M,2057,CA
44,0.0012480650478172805,1.0927758483192779e-4,M,2057,CA
45,0.0013286645738839356,1.0928409915062673e-4,M,2057,CA
46,0.001420790085485847,1.1504373161828721e-4,M,2057,CA
47,0.001524446292700276,1.2080517791209735e-4,M,2057,CA
48,0.0016338784200294481,1.208149535937268e-4,M,2057,CA
49,0.0017606114325197937,1.2657990691318779e-4,M,2057,CA
50,0.0018931304344314258,1.3234650453471973e-4,M,2057,CA
51,0.0020487293571995243,1.3811658587861963e-4,M,2057,CA
52,0.002210129017366353,1.4388860790145528e-4,M,2057,CA
53,0.0023888664253835594,1.4966392062643985e-4,M,2057,CA
54,0.00258495530934666,1.4968560811361506e-4,M,2057,CA
55,0.002804180736382614,1.497098545091334e-4,M,2057,CA
56,0.0030407931008389812,1.554951017474479e-4,M,2057,CA
57,0.0033005848357677632,1.6128512286474236e-4,M,2057,CA
58,0.0035835825843014836,1.7284160374444454e-4,M,2057,CA
59,0.0038955946954101314,1.786441354404054e-4,M,2057,CA
60,0.004242443465835227,1.8445406373196642e-4,M,2057,CA
61,0.004624182310049799,1.9603765404201147e-4,M,2057,CA
62,0.005046659196728843,2.0763397837970097e-4,M,2057,CA
63,0.005509950126248676,2.1924408879314106e-4,M,2057,CA
64,0.006019935970729368,2.3664177833164344e-4,M,2057,CA
65,0.006582524000616028,2.482881859881484e-4,M,2057,CA
66,0.007209459823098409,2.657332947616401e-4,M,2057,CA
67,0.007900921166551667,2.8898760667709093e-4,M,2057,CA
68,0.008668744498246117,3.0649997225286465e-4,M,2057,CA
69,0.009524842463593527,3.2983962358738215e-4,M,2057,CA
70,0.01046954709245304,3.474407220946805e-4,M,2057,CA
71,0.011526603610275155,3.7089121722353444e-4,M,2057,CA
72,0.01269653268510262,3.9441033466741817e-4,M,2057,CA
73,0.014003375177599649,4.1801119933133283e-4,M,2057,CA
74,0.015459669884541012,4.823881956454527e-4,M,2057,CA
75,0.01708404325956308,5.295122399932698e-4,M,2057,CA
76,0.018901316012257655,5.710015318129625e-4,M,2057,CA
77,0.020930788250244307,6.185290087889313e-4,M,2057,CA
78,0.023209997670897445,6.896952216484258e-4,M,2057,CA
79,0.025765276015884554,7.553910468293426e-4,M,2057,CA
80,0.02863561832864868,8.39117504302615e-4,M,2057,CA
81,0.031867054078123964,9.17545300145319e-4,M,2057,CA
82,0.03550089404028146,0.001014311258293756,M,2057,CA
83,0.039598164532809975,0.0011237716596316498,M,2057,CA
84,0.044234341656179885,0.0012284020288206648,M,2057,CA
85,0.049475558697354684,0.001375975687345164,M,2057,CA
86,0.055416088836116574,0.0015373418427117832,M,2057,CA
87,0.062167581612066376,0.0017009983173368254,M,2057,CA
88,0.06984807396476378,0.0019157154738562137,M,2057,CA
89,0.07860915474917696,0.002182912016936458,M,2057,CA
90,0.0886264285022966,0.00252885967745257,M,2057,CA
91,0.09979162346538421,0.0029927614012312236,M,2057,CA
92,0.11187211272892937,0.0034843372151390686,M,2057,CA
93,0.12486834736073849,0.0041744143874367125,M,2057,CA
94,0.1387541135211533,0.004948715072610317,M,2057,CA
95,0.15230579068739306,0.006042358194776928,M,2057,CA
96,0.16719402344735204,0.007387222417108402,M,2057,CA
97,0.18283923473581626,0.009322674175318684,M,2057,CA
98,0.1991506639492153,0.011703109700707072,M,2057,CA
99,0.21602922921119228,0.014016705819793205,M,2057,CA
100,0.23334266638562443,0.018302442657560744,M,2057,CA
101,0.2509541237223696,0.02466547006258255,M,2057,CA
102,0.26870547900014524,0.0340600935333996,M,2057,CA
103,0.2864494030324203,0.04249137610690258,M,2057,CA
104,0.3040170912109155,0.06847916697461763,M,2057,CA
105,0.3212788327433994,0.11280216538948332,M,2057,CA
106,0.3380777100332436,0.11693847775534673,M,2057,CA
107,0.35430149148314377,0.1830585510277311,M,2057,CA
108,0.3698324886012132,0.3437316602614427,M,2057,CA
109,0.3845956550315886,0.1989417695006772,M,2057,CA
110,0.9999999998259702,0,M,2057,CA
0,0.0026489326305878646,1.7583921102403387e-4,M,2058,CA
1,1.4153380884394332e-4,3.962946647630413e-5,M,2058,CA
2,1.019012467985149e-4,3.396708226617163e-5,M,2058,CA
3,7.925514954490805e-5,2.8305410551752877e-5,M,2058,CA
4,6.22710925328888e-5,2.8305042060403995e-5,M,2058,CA
5,5.0948633528702806e-5,2.2643837123867916e-5,M,2058,CA
6,4.5287477725838945e-5,2.2643738862919472e-5,M,2058,CA
7,4.5287477725838945e-5,2.2643738862919472e-5,M,2058,CA
8,4.5287477725838945e-5,2.2643738862919472e-5,M,2058,CA
9,4.5287477725838945e-5,2.2643738862919472e-5,M,2058,CA
10,4.5287477725838945e-5,2.2643738862919472e-5,M,2058,CA
11,5.0948633528702806e-5,2.2643837123867916e-5,M,2058,CA
12,6.22710925328888e-5,2.2644033648323198e-5,M,2058,CA
13,7.925514954490805e-5,2.8305410551752877e-5,M,2058,CA
14,1.019012467985149e-4,3.396708226617163e-5,M,2058,CA
15,1.3587186684261844e-4,3.962929449576371e-5,M,2058,CA
16,1.8683111405058507e-4,4.529239128499033e-5,M,2058,CA
17,2.3779434224334667e-4,5.0955930480717144e-5,M,2058,CA
18,2.8876155188741886e-4,5.661991213478801e-5,M,2058,CA
19,3.3973274344939003e-4,5.6622123908231685e-5,M,2058,CA
20,3.9070791739592204e-4,5.662433585448146e-5,M,2058,CA
21,4.4168707419374914e-4,6.228920277091334e-5,M,2058,CA
22,4.8700522424188135e-4,6.229136589140343e-5,M,2058,CA
23,5.323265219309835e-4,6.795657726778514e-5,M,2058,CA
24,5.663195610344757e-4,6.795834732413708e-5,M,2058,CA
25,5.946484463634391e-4,6.79598224415359e-5,M,2058,CA
26,6.229785615439328e-4,7.362473909155568e-5,M,2058,CA
27,6.513099066560467e-4,7.36263372741618e-5,M,2058,CA
28,6.796424817798767e-4,7.362793552615331e-5,M,2058,CA
29,7.023094275412064e-4,7.362921417770711e-5,M,2058,CA
30,7.249771606023171e-4,7.363049287367281e-5,M,2058,CA
31,7.476456810042276e-4,7.929575404590293e-5,M,2058,CA
32,7.646475880227381e-4,7.929678690606171e-5,M,2058,CA
33,7.816499379608304e-4,7.92978197931277e-5,M,2058,CA
34,7.986527308358127e-4,7.929885270710196e-5,M,2058,CA
35,8.099881721703988e-4,7.92995413313677e-5,M,2058,CA
36,8.269917033119962e-4,7.930057429019141e-5,M,2058,CA
37,8.496637672551952e-4,8.496637672551951e-5,M,2058,CA
38,8.780049547043318e-4,8.496822142299985e-5,M,2058,CA
39,9.176846846476816e-4,9.063552440964759e-5,M,2058,CA
40,9.687050249230175e-4,9.063906665946363e-5,M,2058,CA
41,0.0010253989693711724,9.630819049342503e-5,M,2058,CA
42,0.0010877679958306082,9.631279129750176e-5,M,2058,CA
43,0.0011558137302942674,1.0198356443772948e-4,M,2058,CA
44,0.0012295379470155894,1.0765539628247096e-4,M,2058,CA
45,0.001308942568624215,1.076619428738532e-4,M,2058,CA
46,0.0013997025336786421,1.1333623754482933e-4,M,2058,CA
47,0.0015018225757523075,1.1901235505961682e-4,M,2058,CA
48,0.0016096332813671276,1.1902217925602e-4,M,2058,CA
49,0.0017344889685881107,1.2470182127104066e-4,M,2058,CA
50,0.001865045439116362,1.303831158044873e-4,M,2058,CA
51,0.0020183406864115157,1.3606791144347297e-4,M,2058,CA
52,0.002177351539147596,1.4175465749658827e-4,M,2058,CA
53,0.0023534444213868743,1.474447107374909e-4,M,2058,CA
54,0.002546633130505243,1.474665064435107e-4,M,2058,CA
55,0.0027626175241084925,1.4749087397704475e-4,M,2058,CA
56,0.0029957333857159774,1.5319091176956703e-4,M,2058,CA
57,0.003251687976728515,1.5889574755392394e-4,M,2058,CA
58,0.003530508076206612,1.702817400099652e-4,M,2058,CA
59,0.0038379169432505673,1.7599914976444909e-4,M,2058,CA
60,0.004179651856583105,1.8172399376448285e-4,M,2058,CA
61,0.0045557665057855195,1.9313723341235373e-4,M,2058,CA
62,0.004972023975806323,2.0456327214746014e-4,M,2058,CA
63,0.005428500662136683,2.1600316770805655e-4,M,2058,CA
64,0.005930992727941523,2.3314544759885184e-4,M,2058,CA
65,0.006485322875455877,2.446218277584234e-4,M,2058,CA
66,0.00710306721662685,2.618117724077205e-4,M,2058,CA
67,0.007784404424935794,2.8472583851264793e-4,M,2058,CA
68,0.00854100196775596,3.019833917885696e-4,M,2058,CA
69,0.009384603908505299,3.2498324592029285e-4,M,2058,CA
70,0.010315544086591319,3.423300028736057e-4,M,2058,CA
71,0.011357230170888305,3.654412925776026e-4,M,2058,CA
72,0.012510185724634835,3.886215757310045e-4,M,2058,CA
73,0.013798115753468301,4.118840523423374e-4,M,2058,CA
74,0.015233394098302698,4.7532771058613686e-4,M,2058,CA
75,0.016834398823495307,5.217746229353109e-4,M,2058,CA
76,0.018625619473991443,5.626728447753272e-4,M,2058,CA
77,0.020626111960364412,6.095254719260183e-4,M,2058,CA
78,0.022872919444467635,6.796787948746363e-4,M,2058,CA
79,0.025392052240636096,7.4444880432774e-4,M,2058,CA
80,0.028222020573829283,8.269977340281942e-4,M,2058,CA
81,0.031408292310304065,9.043362126997847e-4,M,2058,CA
82,0.03499170987646078,9.99763139327451e-4,M,2058,CA
83,0.0390325920544227,0.0011077210590500841,M,2058,CA
84,0.04360555811512455,0.0012109405057460132,M,2058,CA
85,0.04877607430886934,0.001356522172567881,M,2058,CA
86,0.05463744505253572,0.001515740865555017,M,2058,CA
87,0.06130022990362093,0.001677266273104972,M,2058,CA
88,0.06888143571919918,0.001889203592575371,M,2058,CA
89,0.07753137682672778,0.0021529830043931987,M,2058,CA
90,0.0874243393351966,0.0024945593578441475,M,2058,CA
91,0.09845445442257085,0.0029526595594204096,M,2058,CA
92,0.11039292047499842,0.0034382667111234216,M,2058,CA
93,0.12324116184437094,0.004120016721622093,M,2058,CA
94,0.13697430144668749,0.004885237438572606,M,2058,CA
95,0.15038250226519775,0.00596605645006767,M,2058,CA
96,0.16511935024197996,0.007295556027994172,M,2058,CA
97,0.18061252673951378,0.00920913796869925,M,2058,CA
98,0.19677314200522508,0.011563394373755156,M,2058,CA
99,0.21350392542961383,0.013852855583687458,M,2058,CA
100,0.23067452509733766,0.018093164587298035,M,2058,CA
101,0.24814978662314485,0.02438984082907834,M,2058,CA
102,0.2657731592040236,0.03368840373050694,M,2058,CA
103,0.28339848741781803,0.042038808911865296,M,2058,CA
104,0.3008579577622594,0.06776757926070343,M,2058,CA
105,0.3180222895155397,0.11165878123108645,M,2058,CA
106,0.3347348680080465,0.11578221442830067,M,2058,CA
107,0.35088326891295946,0.1812924425415127,M,2058,CA
108,0.3663494407901673,0.34049442761217225,M,2058,CA
109,0.381057644425178,0.19711164458547586,M,2058,CA
110,0.9999999998233445,0,M,2058,CA
0,0.0026096644642047044,1.7323254473307462e-4,M,2059,CA
1,1.3943049447042534e-4,3.904053845171909e-5,M,2059,CA
2,1.0038684731879175e-4,3.346228243959725e-5,M,2059,CA
3,7.807727744855182e-5,2.788474194591137e-5,M,2059,CA
4,6.134561816252273e-5,2.788437189205579e-5,M,2059,CA
5,5.019142535089549e-5,2.2307300155953554e-5,M,2059,CA
6,4.461440295683507e-5,2.2307201478417536e-5,M,2059,CA
7,4.461440295683507e-5,2.2307201478417536e-5,M,2059,CA
8,4.461440295683507e-5,2.2307201478417536e-5,M,2059,CA
9,4.461440295683507e-5,2.2307201478417536e-5,M,2059,CA
10,4.461440295683507e-5,2.2307201478417536e-5,M,2059,CA
11,5.019142535089549e-5,2.2307300155953554e-5,M,2059,CA
12,6.134561816252273e-5,2.2307497513644633e-5,M,2059,CA
13,7.807727744855182e-5,2.788474194591137e-5,M,2059,CA
14,1.0038684731879175e-4,3.346228243959725e-5,M,2059,CA
15,1.338526825425742e-4,3.904036574158413e-5,M,2059,CA
16,1.8405476659968682e-4,4.461933735749984e-5,M,2059,CA
17,2.3426084854698216e-4,5.0198753260067605e-5,M,2059,CA
18,2.844709288620429e-4,5.577861350236134e-5,M,2059,CA
19,3.3468500802252756e-4,5.5780834670421264e-5,M,2059,CA
20,3.849030865061711e-4,5.5783056015387124e-5,M,2059,CA
21,4.351251647907844e-4,6.136380529100806e-5,M,2059,CA
22,4.7977037039881787e-4,6.136597760915112e-5,M,2059,CA
23,5.244187370566946e-4,6.694707281574824e-5,M,2059,CA
24,5.579070866910243e-4,6.694885040292292e-5,M,2059,CA
25,5.858154032296935e-4,6.695033179767926e-5,M,2059,CA
26,6.137249548649583e-4,7.253113102949508e-5,M,2059,CA
27,6.416357416788105e-4,7.253273601586554e-5,M,2059,CA
28,6.695477637532485e-4,7.25343410732686e-5,M,2059,CA
29,6.918782708555293e-4,7.253562517033775e-5,M,2059,CA
30,7.142095686190589e-4,7.253690931287315e-5,M,2059,CA
31,7.365416570858312e-4,7.811805453940634e-5,M,2059,CA
32,7.532912423601771e-4,7.811909180031464e-5,M,2059,CA
33,7.700412724464381e-4,7.812012908876907e-5,M,2059,CA
34,7.867917473623335e-4,7.812116640477069e-5,M,2059,CA
35,7.979589777759226e-4,7.812185796407634e-5,M,2059,CA
36,8.147101941139211e-4,7.812289532599243e-5,M,2059,CA
37,8.370458412650342e-4,8.370458412650342e-5,M,2059,CA
38,8.649665124601514e-4,8.370643668969206e-5,M,2059,CA
39,9.040575284919852e-4,8.928963244365287e-5,M,2059,CA
40,9.543209660501003e-4,8.929318980585735e-5,M,2059,CA
41,0.0010101739275063433,9.487821418567866e-5,M,2059,CA
42,0.0010716178970411735,9.48828346338539e-5,M,2059,CA
43,0.0011386545076325456,1.0046951537934225e-4,M,2059,CA
44,0.0012112855411644467,1.0605725936462898e-4,M,2059,CA
45,0.0012895129285453583,1.0606383394961821e-4,M,2059,CA
46,0.0013789275338698882,1.1165405132549702e-4,M,2059,CA
47,0.0014795341111127072,1.1724609937119567e-4,M,2059,CA
48,0.001585747345122411,1.1725596566045998e-4,M,2059,CA
49,0.0017087534242391633,1.2285155337667187e-4,M,2059,CA
50,0.0018373763237306163,1.2844880074712516e-4,M,2059,CA
51,0.0019884018707043032,1.3404956431714406e-4,M,2059,CA
52,0.0021450591246481737,1.396522867609488e-4,M,2059,CA
53,0.002318546432573666,1.4525833071545857e-4,M,2059,CA
54,0.0025088776521115168,1.4528022038953102e-4,M,2059,CA
55,0.0027216686751264495,1.4530469312790077e-4,M,2059,CA
56,0.002951339407211157,1.5092076514147963e-4,M,2059,CA
57,0.0032035131770484218,1.565416561210398e-4,M,2059,CA
58,0.003478216882101294,1.6775965669298844e-4,M,2059,CA
59,0.0037810899200608327,1.733931768075234e-4,M,2059,CA
60,0.0041177857709127005,1.7903416395272613e-4,M,2059,CA
61,0.0044883583641958675,1.902795316492014e-4,M,2059,CA
62,0.004898487103507997,2.0153775511575758e-4,M,2059,CA
63,0.005348248729419965,2.1280989708686774e-4,M,2059,CA
64,0.005843355876833774,2.2970047070966897e-4,M,2059,CA
65,0.006389547843067423,2.4100926074727998e-4,M,2059,CA
66,0.006998233616797292,2.579477134396438e-4,M,2059,CA
67,0.007669592699484495,2.8052643377777966e-4,M,2059,CA
68,0.008415125870632605,2.9753280263077254e-4,M,2059,CA
69,0.00924641087342251,3.201977033931246e-4,M,2059,CA
70,0.010163783137763366,3.372936882001117e-4,M,2059,CA
71,0.011190317352063855,3.6007054325394003e-4,M,2059,CA
72,0.01232653963097603,3.8291671763653274e-4,M,2059,CA
73,0.013595823505746236,4.058454777834698e-4,M,2059,CA
74,0.015010379709068005,4.6836899092204677e-4,M,2059,CA
75,0.016588340807243897,5.141481653471371e-4,M,2059,CA
76,0.01835386904473214,5.544633681824136e-4,M,2059,CA
77,0.020325778579603812,6.006502730521338e-4,M,2059,CA
78,0.022540623629994268,6.698044795616528e-4,M,2059,CA
79,0.025024095944125857,7.33660994725508e-4,M,2059,CA
80,0.02781422555211936,8.150480028592353e-4,M,2059,CA
81,0.03095592375513616,8.913112044668219e-4,M,2059,CA
82,0.034489567713266334,9.854162203790382e-4,M,2059,CA
83,0.038474773920004694,0.001091890522001627,M,2059,CA
84,0.042985310637262866,0.0011937160319175494,M,2059,CA
85,0.04808597892717881,0.0013373297775317006,M,2059,CA
86,0.05386911794733454,0.0014944260915873246,M,2059,CA
87,0.06044419941077126,0.0016538439943196623,M,2059,CA
88,0.06792719799936058,0.0018630318191553297,M,2059,CA
89,0.07646714952023208,0.002123430281386395,M,2059,CA
90,0.08623701197492692,0.002460680250493631,M,2059,CA
91,0.09713326960730821,0.002913037086293871,M,2059,CA
92,0.10893088750546916,0.0033927306453316315,M,2059,CA
93,0.12163223340746594,0.0040662293995558435,M,2059,CA
94,0.1352137349575061,0.0048224462052156485,M,2059,CA
95,0.14847924674727198,0.005890549461636105,M,2059,CA
96,0.16306538042541607,0.007204804387713424,M,2059,CA
97,0.17840701616776788,0.009096682584162574,M,2059,CA
98,0.1944171131463821,0.011424942090211165,M,2059,CA
99,0.21100019646847384,0.013690405194779726,M,2059,CA
100,0.22802781825904664,0.01788556774746789,M,2059,CA
101,0.24536652181858448,0.024116282723338378,M,2059,CA
102,0.26286133693532965,0.033319312116918,M,2059,CA
103,0.28036729872849747,0.04158916797253916,M,2059,CA
104,0.29771760934121455,0.0670602228320676,M,2059,CA
105,0.3147834460428596,0.11052161152103679,M,2059,CA
106,0.33140853030556616,0.11463165981945048,M,2059,CA
107,0.34748027747193155,0.17953420359155337,M,2059,CA
108,0.3628803064656682,0.33727012650888044,M,2059,CA
109,0.3775322142895089,0.19528802723497973,M,2059,CA
110,0.9999999998206793,0,M,2059,CA
0,0.002570976914303114,1.7066442043553863e-4,M,2060,CA
1,1.3735843286710896e-4,3.846036120279051e-5,M,2060,CA
2,9.889495177328793e-5,3.296498392442931e-5,M,2060,CA
3,7.691690927417031e-5,2.7470324740775116e-5,M,2060,CA
4,6.043389738166896e-5,2.7469953355304075e-5,M,2060,CA
5,4.9445470387023866e-5,2.1975764616455053e-5,M,2060,CA
6,4.395133116779965e-5,2.1975665583899826e-5,M,2060,CA
7,4.395133116779965e-5,2.1975665583899826e-5,M,2060,CA
8,4.395133116779965e-5,2.1975665583899826e-5,M,2060,CA
9,4.395133116779965e-5,2.1975665583899826e-5,M,2060,CA
10,4.395133116779965e-5,2.1975665583899826e-5,M,2060,CA
11,4.9445470387023866e-5,2.1975764616455053e-5,M,2060,CA
12,6.043389738166896e-5,2.197596268424326e-5,M,2060,CA
13,7.691690927417031e-5,2.7470324740775116e-5,M,2060,CA
14,9.889495177328793e-5,3.296498392442931e-5,M,2060,CA
15,1.3186350127139716e-4,3.8460187870824164e-5,M,2060,CA
16,1.813196687410475e-4,4.395628333116303e-5,M,2060,CA
17,2.3077984851165018e-4,4.9452824681067894e-5,M,2060,CA
18,2.8024404107149264e-4,5.494981197480248e-5,M,2060,CA
19,3.297122469089412e-4,5.495204115149021e-5,M,2060,CA
20,3.7918446651244176e-4,5.495427050904953e-5,M,2060,CA
21,4.2866070037051937e-4,6.045215005225274e-5,M,2060,CA
22,4.726429452975219e-4,6.045433021247374e-5,M,2060,CA
23,5.166283627104993e-4,6.595255694176588e-5,M,2060,CA
24,5.496195079206461e-4,6.595434095047753e-5,M,2060,CA
25,5.771134923586539e-4,6.595582769813188e-5,M,2060,CA
26,6.046087163674846e-4,7.145375738888454e-5,M,2060,CA
27,6.321051800309695e-4,7.145536817741394e-5,M,2060,CA
28,6.596028834329467e-4,7.145697903856922e-5,M,2060,CA
29,0.00068160193882258835,7.145826777978749e-5,M,2060,CA
30,7.036017877414594e-4,7.145955656749196e-5,M,2060,CA
31,7.256024302324963e-4,7.695783350950718e-5,M,2060,CA
32,7.421034329083382e-4,7.695887452382765e-5,M,2060,CA
33,7.586048820107922e-4,7.695991556631225e-5,M,2060,CA
34,7.751067775579758e-4,7.696095663696213e-5,M,2060,CA
35,7.861082892898951e-4,7.696165069971e-5,M,2060,CA
36,8.026109289518906e-4,7.696269181730457e-5,M,2060,CA
37,8.246151430490884e-4,8.246151430490884e-5,M,2060,CA
38,8.521215269686382e-4,8.246337357761013e-5,M,2060,CA
39,8.906325483627218e-4,8.796370848026883e-5,M,2060,CA
40,9.401502914763782e-4,8.79672787346319e-5,M,2060,CA
41,9.951747206447927e-4,9.346944890033965e-5,M,2060,CA
