fam_history,abx_exposure,year,sex,age,prob,OR,calibrated_prev,prev,calibrated_inc,province
1,0,2002,0,58,0.2927242,2.4,0.13647736611020897,0.08364879222620016,0.01147902203709302,BC
0,0,2002,1,58,0.7072758000000001,1,0.03897090717275922,0.0535252541388878,0.00329013035363305,BC
1,0,2002,1,58,0.2927242,2.4,0.08869124749233796,0.0535252541388878,0.00786010775795515,BC
0,0,2002,0,59,0.7072758000000001,1,0.06256537477801719,0.08466556028358925,0.00521592517243415,BC
1,0,2002,0,59,0.2927242,2.4,0.13806369032725604,0.08466556028358925,0.01165813276458351,BC
0,0,2002,1,59,0.7072758000000001,1,0.04011990013409532,0.05506265199267442,0.00346399598847756,BC
1,0,2002,1,59,0.2927242,2.4,0.09116709942746568,0.05506265199267442,0.00796737266345856,BC
0,0,2002,0,60,0.7072758000000001,1,0.0633950835903195,0.0857446609217705,0.00530160912139058,BC
1,0,2002,0,60,0.2927242,2.4,0.13974536397407247,0.0857446609217705,0.01184865764540417,BC
0,0,2002,1,60,0.7072758000000001,1,0.04140027600028741,0.05677324779355595,0.00359228574991195,BC
1,0,2002,1,60,0.2927242,2.4,0.09391718600991658,0.05677324779355595,0.0082371930196048,BC
0,0,2002,0,61,0.7072758000000001,1,0.06427277841165639,0.08688502801100581,0.00539003568471452,BC
1,0,2002,0,61,0.2927242,2.4,0.14152039555412316,0.08688502801100581,0.01204554732943721,BC
0,0,2002,1,61,0.7072758000000001,1,0.04280899277594907,0.0586521619117429,0.00373023721763141,BC
1,0,2002,1,61,0.2927242,2.4,0.0969321857282416,0.0586521619117429,0.00852375329918971,BC
0,0,2002,0,62,0.7072758000000001,1,0.0651931892631573,0.08807963797785232,0.00547870060048443,BC
1,0,2002,0,62,0.2927242,2.4,0.14337752120516278,0.08807963797785232,0.01224385331176959,BC
0,0,2002,1,62,0.7072758000000001,1,0.04432254162505911,0.06066724775477507,0.00387580113762339,BC
1,0,2002,1,62,0.2927242,2.4,0.100159073324941,0.06066724775477507,0.00882574580731823,BC
0,0,2002,0,63,0.7072758000000001,1,0.06615546218309297,0.08932720915095763,0.00556533308987129,BC
1,0,2002,0,63,0.2927242,2.4,0.14531442876396958,0.08932720915095763,0.0124372148457981,BC
0,0,2002,1,63,0.7072758000000001,1,0.04593707923602548,0.06281263916819874,0.00402666674503751,BC
1,0,2002,1,63,0.2927242,2.4,0.10358710546617862,0.06281263916819874,0.00914144169672912,BC
0,0,2002,0,64,0.7072758000000001,1,0.06715973317589848,0.09062774153032176,0.00564737641482681,BC
1,0,2002,0,64,0.2927242,2.4,0.1473307849353601,0.09062774153032176,0.01261929569877269,BC
0,0,2002,1,64,0.7072758000000001,1,0.04765318846137007,0.065088336152014,0.00418082926709113,BC
1,0,2002,1,64,0.2927242,2.4,0.1072148697552563,0.065088336152014,0.00946691919165675,BC
0,0,2002,0,65,0.7072758000000001,1,0.0682061439502477,0.0919812351159447,0.00572209861868932,BC
1,0,2002,0,65,0.2927242,2.4,0.1494262425477732,0.0919812351159447,0.01278355256090712,BC
0,0,2002,1,65,0.7072758000000001,1,0.04947148841388956,0.06749433870622078,0.00433608604161027,BC
1,0,2002,1,65,0.2927242,2.4,0.1110408720894752,0.06749433870622078,0.00979728890825361,BC
0,0,2002,0,66,0.7072758000000001,1,0.06929484551986832,0.09338768990782648,0.00578666289155912,BC
1,0,2002,0,66,0.2927242,2.4,0.15160044779291035,0.09338768990782648,0.01292319020851436,BC
0,0,2002,1,66,0.7072758000000001,1,0.05139263144844092,0.07003064683081911,0.00448991315103491,BC
1,0,2002,1,66,0.2927242,2.4,0.11506353079260524,0.07003064683081911,0.01012696213675035,BC
0,0,2002,0,67,0.7072758000000001,1,0.07042599132159644,0.0948471059059671,0.00583816909205762,BC
1,0,2002,0,67,0.2927242,2.4,0.15385302649918534,0.0948471059059671,0.01303126579810894,BC
0,0,2002,1,67,0.7072758000000001,1,0.0534173071282752,0.07269726052580897,0.00463946446385663,BC
1,0,2002,1,67,0.2927242,2.4,0.1192811854992472,0.07269726052580897,0.01044965035117551,BC
0,0,2002,0,68,0.7072758000000001,1,0.07159974037280378,0.09635948311036652,0.0058737114533419996,BC
1,0,2002,0,68,0.2927242,2.4,0.15618359054755312,0.09635948311036652,0.01310082158177653,BC
0,0,2002,1,68,0.7072758000000001,1,0.05554623837014282,0.07549417979119036,0.00478158720270559,BC
1,0,2002,1,68,0.2927242,2.4,0.12369208967195544,0.07549417979119036,0.01075840240355404,BC
0,0,2002,0,69,0.7072758000000001,1,0.07281625915783582,0.09792482152102472,0.00589046040878991,BC
1,0,2002,0,69,0.2927242,2.4,0.15859174167215676,0.09792482152102472,0.01312508628524506,BC
0,0,2002,1,69,0.7072758000000001,1,0.05778018268489715,0.07842140462696329,0.00491286189887998,BC
1,0,2002,1,69,0.2927242,2.4,0.12829441390196303,0.07842140462696329,0.01104570596171454,BC
0,0,2002,0,70,0.7072758000000001,1,0.07407571926944845,0.09954312113794182,0.00588729008953955,BC
1,0,2002,0,70,0.2927242,2.4,0.16107706683012038,0.09954312113794182,0.01310137737816847,BC
0,0,2002,1,70,0.7072758000000001,1,0.06011992777531216,0.0814789350331278,0.00503067868171487,BC
1,0,2002,1,70,0.2927242,2.4,0.13308623766584693,0.0814789350331278,0.01130607154703743,BC
0,0,2002,0,71,0.7072758000000001,1,0.07537829550937553,0.10121438196111768,0.00586632269396627,BC
1,0,2002,0,71,0.2927242,2.4,0.16363913456364915,0.10121438196111768,0.01303481082157738,BC
0,0,2002,1,71,0.7072758000000001,1,0.06256630517036636,0.08466677100968382,0.00513442698477672,BC
1,0,2002,1,71,0.2927242,2.4,0.13806557808048953,0.08466677100968382,0.01153889196088107,BC
0,0,2002,0,72,0.7072758000000001,1,0.07672417249386602,0.10293860399055237,0.00583017788208259,BC
1,0,2002,0,72,0.2927242,2.4,0.16627750808793404,0.10293860399055237,0.01293169690752535,BC
0,0,2002,1,72,0.7072758000000001,1,0.06512017121850489,0.08798491255663139,0.00522387418014241,BC
1,0,2002,1,72,0.2927242,2.4,0.1432303518718019,0.08798491255663139,0.01174455272607998,BC
0,0,2002,0,73,0.7072758000000001,1,0.07800312815621044,0.1045746607301295,0.00577571301184039,BC
1,0,2002,0,73,0.2927242,2.4,0.1687763869747933,0.1045746607301295,0.01281406099597832,BC
0,0,2002,1,73,0.7072758000000001,1,0.06764974550340055,0.09126175945789652,0.00529280272966976,BC
1,0,2002,1,73,0.2927242,2.4,0.14831274223427693,0.09126175945789652,0.01194002156496204,BC
0,0,2002,0,74,0.7072758000000001,1,0.0790827396780638,0.10595387820155674,0.00570424907106223,BC
1,0,2002,0,74,0.2927242,2.4,0.1708795077487041,0.10595387820155674,0.01269138477943382,BC
0,0,2002,1,74,0.7072758000000001,1,0.06999574004178394,0.09429221563359656,0.00534148483442937,BC
1,0,2002,1,74,0.2927242,2.4,0.15299698412144333,0.09429221563359656,0.01212492836502358,BC
0,0,2002,0,75,0.7072758000000001,1,0.07996201723670779,0.1070759282887854,0.00562543394168053,BC
1,0,2002,0,75,0.2927242,2.4,0.17258814648624074,0.1070759282887854,0.01255055376291421,BC
0,0,2002,1,75,0.7072758000000001,1,0.07215628686516866,0.09707588211694358,0.0053801295029653,BC
1,0,2002,1,75,0.2927242,2.4,0.1572862227447701,0.09707588211694358,0.01227292470430737,BC
0,0,2002,0,76,0.7072758000000001,1,0.08064035976932736,0.10794081099181543,0.00554199533537111,BC
1,0,2002,0,76,0.2927242,2.4,0.1739037393027397,0.10794081099181543,0.01239739340922185,BC
0,0,2002,1,76,0.7072758000000001,1,0.07412995639544105,0.09961275890793755,0.00540978031049086,BC
1,0,2002,1,76,0.2927242,2.4,0.1611839160167076,0.09961275890793755,0.01238371979213074,BC
0,0,2002,0,77,0.7072758000000001,1,0.08111731116714249,0.10854852631064688,0.00545652546541393,BC
1,0,2002,0,77,0.2927242,2.4,0.17482740606364883,0.10854852631064688,0.01223754434241971,BC
0,0,2002,1,77,0.7072758000000001,1,0.07591544442967471,0.10190284600657852,0.00543150906957874,BC
1,0,2002,1,77,0.2927242,2.4,0.16469320557693062,0.10190284600657852,0.01245752351466454,BC
0,0,2002,0,78,0.7072758000000001,1,0.08139254581553594,0.10889907424527973,0.00537147668086779,BC
1,0,2002,0,78,0.2927242,2.4,0.17535992314677984,0.10889907424527973,0.01207638843607867,BC
0,0,2002,1,78,0.7072758000000001,1,0.07751157852560173,0.10394614341286644,0.00544641620979139,BC
1,0,2002,1,78,0.2927242,2.4,0.16781693113194154,0.10394614341286644,0.01249496577075333,BC
0,0,2002,0,79,0.7072758000000001,1,0.08146587845652026,0.10899245479571398,0.00528915655938469,BC
1,0,2002,0,79,0.2927242,2.4,0.17550174314886643,0.10899245479571398,0.01191903569169621,BC
0,0,2002,1,79,0.7072758000000001,1,0.07891731213342422,0.10574265112680135,0.00545561194981284,BC
1,0,2002,1,79,0.2927242,2.4,0.17055762055132215,0.10574265112680135,0.01249706736559866,BC
0,0,2002,0,80,0.7072758000000001,1,0.08133725906001472,0.10882866796194962,0.00521173161027833,BC
1,0,2002,0,80,0.2927242,2.4,0.17525298529200398,0.10882866796194962,0.01177033589285383,BC
0,0,2002,1,80,0.7072758000000001,1,0.08013172625435243,0.10729236914838323,0.00546019903989386,BC
1,0,2002,1,80,0.2927242,2.4,0.1729174947185234,0.10729236914838323,0.01246520803604944,BC
0,0,2002,0,81,0.7072758000000001,1,0.08100677471004979,0.10840771374398668,0.00514124093777287,BC
1,0,2002,0,81,0.2927242,2.4,0.17461343916519653,0.10840771374398668,0.01163491340505994,BC
0,0,2002,1,81,0.7072758000000001,1,0.08115402953402168,0.10859529747761204,0.00546125542094687,BC
1,0,2002,1,81,0.2927242,2.4,0.17489846913963378,0.10859529747761204,0.01240109663598029,BC
0,0,2002,0,82,0.7072758000000001,1,0.08047464925991574,0.10772959214182512,0.00507961704955782,BC
1,0,2002,0,82,0.2927242,2.4,0.1735825638975847,0.10772959214182512,0.0115172165253644,BC
0,0,2002,1,82,0.7072758000000001,1,0.08198355362790126,0.10965143611448784,0.00545981888938187,BC
1,0,2002,1,82,0.2927242,2.4,0.1765021462638376,0.10965143611448784,0.01230673976374783,BC
0,0,2002,0,83,0.7072758000000001,1,0.07974124342583708,0.10679430315546494,0.00502696126525087,BC
1,0,2002,0,83,0.2927242,2.4,0.17215948793258892,0.10679430315546494,0.01142032826890836,BC
0,0,2002,1,83,0.7072758000000001,1,0.0826197626552632,0.11046078505901064,0.00545611310138789,BC
1,0,2002,1,83,0.2927242,2.4,0.17772983488741176,0.11046078505901064,0.01218258719369013,BC
0,0,2002,0,84,0.7072758000000001,1,0.07881369062583345,0.10561032095580972,0.00498233970108525,BC
1,0,2002,0,84,0.2927242,2.4,0.1703559264996152,0.10561032095580972,0.01133137603568773,BC
0,0,2002,1,84,0.7072758000000001,1,0.08305351498432902,0.1110122521517375,0.00544742690248317,BC
1,0,2002,1,84,0.2927242,2.4,0.17856572087791914,0.1110122521517375,0.01202491552035866,BC
0,0,2002,0,85,0.7072758000000001,1,0.07774577351825661,0.10424563917607582,0.00494259361259809,BC
1,0,2002,0,85,0.2927242,2.4,0.16827420492836082,0.10424563917607582,0.01124046127547384,BC
0,0,2002,1,85,0.7072758000000001,1,0.08321448385038356,0.11121683798147844,0.00542593629378003,BC
1,0,2002,1,85,0.2927242,2.4,0.17887569334751094,0.11121683798147844,0.01184200982624343,BC
0,0,2002,0,86,0.7072758000000001,1,0.07654953930947511,0.10271502736447784,0.00490123422336973,BC
1,0,2002,0,86,0.2927242,2.4,0.16593567506862608,0.10271502736447784,0.01114761242538396,BC
0,0,2002,1,86,0.7072758000000001,1,0.08308731208835567,0.11105521013382252,0.00537838383314269,BC
1,0,2002,1,86,0.2927242,2.4,0.1786308132332613,0.11105521013382252,0.01165849097475495,BC
0,0,2002,0,87,0.7072758000000001,1,0.07522551441403748,0.10101848552101585,0.00485401889527918,BC
1,0,2002,0,87,0.2927242,2.4,0.16333906348888774,0.10101848552101585,0.01104704210177112,BC
0,0,2002,1,87,0.7072758000000001,1,0.08267212229042041,0.1105273686087698,0.00530042329953452,BC
1,0,2002,1,87,0.2927242,2.4,0.17783078565488225,0.1105273686087698,0.01147524748537909,BC
0,0,2002,0,88,0.7072758000000001,1,0.0737742840387377,0.09915601364568974,0.00479774966193325,BC
1,0,2002,0,88,0.2927242,2.4,0.16048296002609133,0.09915601364568974,0.01093076544916955,BC
0,0,2002,1,88,0.7072758000000001,1,0.08196931298360118,0.10963331340632024,0.00519039556900725,BC
1,0,2002,1,88,0.2927242,2.4,0.1764746437325471,0.10963331340632024,0.01128720167659979,BC
0,0,2002,0,89,0.7072758000000001,1,0.07219648762533878,0.0971276117384996,0.0047294212631706,BC
1,0,2002,0,89,0.2927242,2.4,0.1573658082242538,0.0971276117384996,0.01079120648750925,BC
0,0,2002,1,89,0.7072758000000001,1,0.08097956191137813,0.10837304452647388,0.00504728006406713,BC
1,0,2002,1,89,0.2927242,2.4,0.17456075386269784,0.10837304452647388,0.0110894386072602,BC
0,0,2002,0,90,0.7072758000000001,1,0.07049282784595895,0.09493327979944544,0.00464628504810284,BC
1,0,2002,0,90,0.2927242,2.4,0.15398592245868742,0.09493327979944544,0.01062135231656516,BC
0,0,2002,1,90,0.7072758000000001,1,0.07970382340723839,0.1067465619692307,0.00487076839287931,BC
1,0,2002,1,90,0.2927242,2.4,0.17208680889926145,0.1067465619692307,0.01087738790948255,BC
0,0,2002,0,91,0.7072758000000001,1,0.06866406124388005,0.09257301782852716,0.00454593117344288,BC
1,0,2002,0,91,0.2927242,2.4,0.1503414688325352,0.09257301782852716,0.01041495073630717,BC
0,0,2002,1,91,0.7072758000000001,1,0.07814333045843631,0.10475386573459064,0.00466133409149801,BC
1,0,2002,1,91,0.2927242,2.4,0.16904982971043972,0.10475386573459064,0.0106469980695864,BC
0,0,2002,0,92,0.7072758000000001,1,0.06671100434732026,0.09004682582574487,0.00442638107150801,BC
1,0,2002,0,92,0.2927242,2.4,0.1464304766074161,0.09004682582574487,0.01016673640137208,BC
0,0,2002,1,92,0.7072758000000001,1,0.07629959510869798,0.10239495582255376,0.00442029276644383,BC
1,0,2002,1,92,0.2927242,2.4,0.16544616292050413,0.10239495582255376,0.01039488324426694,BC
0,0,2002,0,93,0.7072758000000001,1,0.06463453143952287,0.08735470379109848,0.00428618880139511,BC
1,0,2002,0,93,0.2927242,2.4,0.1422508331301099,0.08735470379109848,0.00987267102386312,BC
0,0,2002,1,93,0.7072758000000001,1,0.07417441133695492,0.09966983223312008,0.00414984549201585,BC
1,0,2002,1,93,0.2927242,2.4,0.16127148296824187,0.09966983223312008,0.0101184351330884,BC
0,0,2002,0,94,0.7072758000000001,1,0.06243557495461862,0.0844966517245881,0.00412453804222095,BC
1,0,2002,0,94,0.2927242,2.4,0.1378002839507592,0.0844966517245881,0.00953018340112464,BC
0,0,2002,1,94,0.7072758000000001,1,0.07176984570080426,0.09657849496628958,0.00385310103380594,BC
1,0,2002,1,94,0.2927242,2.4,0.1565207696049995,0.09657849496628958,0.00981588323964787,BC
0,0,2002,0,95,0.7072758000000001,1,0.06011512658911598,0.08147266962621358,0.00394133162162443,BC
1,0,2002,0,95,0.2927242,2.4,0.13307643443126888,0.08147266962621358,0.00913837948353063,BC
0,0,2002,1,95,0.7072758000000001,1,0.06908825891705199,0.09312094402206224,0.00353407204878436,BC
1,0,2002,1,95,0.2927242,2.4,0.1511883459724273,0.09312094402206224,0.00948629271271204,BC
0,0,2003,0,8,0.7072758000000001,1,0.08616416579289606,0.11495931964823582,0.00744534948743123,BC
1,0,2003,0,8,0.2927242,2.4,0.1845337255689279,0.11495931964823582,0.01851431421788845,BC
0,0,2003,1,8,0.7072758000000001,1,0.1370874701599821,0.1777601920842156,0.00922023800219506,BC
1,0,2003,1,8,0.2927242,2.4,0.2760329970409305,0.1777601920842156,0.02286838506908499,BC
0,0,2003,0,9,0.7072758000000001,1,0.09070466061891544,0.12069646224909604,0.00625632503292152,BC
1,0,2003,0,9,0.2927242,2.4,0.19316219021446393,0.12069646224909604,0.0159808675800546,BC
0,0,2003,1,9,0.7072758000000001,1,0.1415889080108677,0.1831582387298316,0.00714472669485311,BC
1,0,2003,1,9,0.2927242,2.4,0.2835974288535859,0.1831582387298316,0.01819253784035137,BC
0,0,2003,0,10,0.7072758000000001,1,0.09381025716105612,0.12460419304054354,0.00555528322472699,BC
1,0,2003,0,10,0.2927242,2.4,0.1990080255155198,0.12460419304054354,0.01421792852626912,BC
0,0,2003,1,10,0.7072758000000001,1,0.1433138443970704,0.18522059740938457,0.0058811515271696,BC
1,0,2003,1,10,0.2927242,2.4,0.2864750495984546,0.18522059740938457,0.01479243202427049,BC
0,0,2003,0,11,0.7072758000000001,1,0.0954662267447197,0.1266825120225782,0.00527984915732482,BC
1,0,2003,0,11,0.2927242,2.4,0.2021068186597688,0.1266825120225782,0.01267839423169235,BC
0,0,2003,1,11,0.7072758000000001,1,0.1422485074023667,0.1839472681228744,0.00525149206746132,BC
1,0,2003,1,11,0.2927242,2.4,0.28469917248343873,0.1839472681228744,0.01184070401238451,BC
0,0,2003,0,12,0.7072758000000001,1,0.09566475059990844,0.1269314191952001,0.00529390768772531,BC
1,0,2003,0,12,0.2927242,2.4,0.2024774630350852,0.1269314191952001,0.01129046965121939,BC
0,0,2003,1,12,0.7072758000000001,1,0.1384014004172381,0.17933825087030117,0.00478346821552446,BC
1,0,2003,1,12,0.2927242,2.4,0.2782492422851511,0.17933825087030117,0.00990528073956269,BC
0,0,2003,0,13,0.7072758000000001,1,0.09440489175853842,0.12535091455840927,0.00509939598737418,BC
1,0,2003,0,13,0.2927242,2.4,0.20012221743490313,0.12535091455840927,0.0111217592130517,BC
0,0,2003,1,13,0.7072758000000001,1,0.13180338826427,0.17139354565166484,0.00414648950101694,BC
1,0,2003,1,13,0.2927242,2.4,0.26705067458606474,0.17139354565166484,0.00944498406651683,BC
0,0,2003,0,14,0.7072758000000001,1,0.09169259607565217,0.1219409981122056,0.00496271449900757,BC
1,0,2003,0,14,0.2927242,2.4,0.19502672160964815,0.1219409981122056,0.01123489411519526,BC
0,0,2003,1,14,0.7072758000000001,1,0.12250796463835768,0.16011315246696553,0.00364642422267101,BC
1,0,2003,1,14,0.2927242,2.4,0.25097423529272617,0.16011315246696553,0.00925871331054672,BC
0,0,2003,0,15,0.7072758000000001,1,0.08782132126637245,0.117056530869117,0.00489096841325261,BC
1,0,2003,0,15,0.2927242,2.4,0.18769419763662212,0.117056530869117,0.01143416998126296,BC
0,0,2003,1,15,0.7072758000000001,1,0.11117184923625054,0.14621285403586098,0.00329725778346874,BC
1,0,2003,1,15,0.2927242,2.4,0.23087838963311924,0.14621285403586098,0.0090915417030608,BC
0,0,2003,0,16,0.7072758000000001,1,0.08409174552062341,0.11233116398610976,0.00490972364469621,BC
1,0,2003,0,16,0.2927242,2.4,0.18056281056622345,0.11233116398610976,0.01148999233682479,BC
0,0,2003,1,16,0.7072758000000001,1,0.100508308297976,0.1329878539079763,0.00319414663468348,BC
1,0,2003,1,16,0.2927242,2.4,0.21146443433137369,0.1329878539079763,0.00853462500472169,BC
0,0,2003,0,17,0.7072758000000001,1,0.08066208717805486,0.10796850239567472,0.00493089809677682,BC
1,0,2003,0,17,0.2927242,2.4,0.17394584082022968,0.10796850239567472,0.01151032664285004,BC
0,0,2003,1,17,0.7072758000000001,1,0.09082556320420616,0.12084883933034372,0.0031363109178457,BC
1,0,2003,1,17,0.2927242,2.4,0.1933906154915016,0.12084883933034372,0.0080605201462407,BC
0,0,2003,0,18,0.7072758000000001,1,0.0775290966753561,0.10396854609781184,0.00494096817173279,BC
1,0,2003,0,18,0.2927242,2.4,0.1678511452832288,0.10396854609781184,0.01150552297387868,BC
0,0,2003,1,18,0.7072758000000001,1,0.08209701004517811,0.1097958103029632,0.00309481939782558,BC
1,0,2003,1,18,0.2927242,2.4,0.17672122612185634,0.1097958103029632,0.00770209837222461,BC
0,0,2003,0,19,0.7072758000000001,1,0.07468978134338697,0.10033129509252116,0.00494167130614765,BC
1,0,2003,0,19,0.2927242,2.4,0.1622859339351188,0.10033129509252116,0.01147935634856391,BC
0,0,2003,1,19,0.7072758000000001,1,0.0742982134161885,0.09982876682583472,0.00306714460089712,BC
1,0,2003,1,19,0.2927242,2.4,0.16151529517917132,0.09982876682583472,0.00743868701308514,BC
0,0,2003,0,20,0.7072758000000001,1,0.0721414186658823,0.09705674937980271,0.00493480170389786,BC
1,0,2003,0,20,0.2927242,2.4,0.157256786096721,0.09705674937980271,0.01143572879024186,BC
0,0,2003,1,20,0.7072758000000001,1,0.0674069908128325,0.09094770889895833,0.00305135012761608,BC
1,0,2003,1,20,0.2927242,2.4,0.14782642928573744,0.09094770889895833,0.00725310522235836,BC
0,0,2003,0,21,0.7072758000000001,1,0.06988155872456538,0.09414490895965646,0.00492217922525445,BC
1,0,2003,0,21,0.2927242,2.4,0.1527696474167575,0.09414490895965646,0.0113785918070962,BC
0,0,2003,1,21,0.7072758000000001,1,0.06140346293441021,0.08315263652233394,0.00304586138796195,BC
1,0,2003,1,21,0.2927242,2.4,0.13570265308247337,0.08315263652233394,0.00713084967132163,BC
0,0,2003,0,22,0.7072758000000001,1,0.06790800722693371,0.09159577383208244,0.00490562627138828,BC
1,0,2003,0,22,0.2927242,2.4,0.14882978918523715,0.09159577383208244,0.01131188996693775,BC
0,0,2003,1,22,0.7072758000000001,1,0.05627010732352407,0.07644354969596165,0.00304929170327512,BC
1,0,2003,1,22,0.2927242,2.4,0.1251863115180762,0.07644354969596165,0.00705945619191777,BC
0,0,2003,0,23,0.7072758000000001,1,0.06621885143546329,0.0894093439970806,0.00488695009506585,BC
1,0,2003,0,23,0.2927242,2.4,0.14544185392090994,0.0894093439970806,0.01123952054649763,BC
0,0,2003,1,23,0.7072758000000001,1,0.05199178681322273,0.07082044841984143,0.00306030891934564,BC
1,0,2003,1,23,0.2927242,2.4,0.11631396885106816,0.07082044841984143,0.0070279943818486,BC
0,0,2003,0,24,0.7072758000000001,1,0.06481244291636046,0.08758561945465097,0.00486793333326798,BC
1,0,2003,0,24,0.2927242,2.4,0.14260981619888138,0.08758561945465097,0.01116530343385335,BC
0,0,2003,1,24,0.7072758000000001,1,0.04855578478708032,0.06628333269397323,0.00307753195144086,BC
1,0,2003,1,24,0.2927242,2.4,0.10911636074806716,0.06628333269397323,0.0070266676611026296,BC
0,0,2003,0,25,0.7072758000000001,1,0.06368740736500936,0.08612460020479357,0.00485032839460374,BC
1,0,2003,0,25,0.2927242,2.4,0.14033699826810558,0.08612460020479357,0.01109296995164905,BC
0,0,2003,1,25,0.7072758000000001,1,0.04595181661922928,0.06283220251835711,0.00309945301724539,BC
1,0,2003,1,25,0.2927242,2.4,0.1036183292372489,0.06283220251835711,0.00704649768359889,BC
0,0,2003,0,26,0.7072758000000001,1,0.06284241894174235,0.08502599536543683,0.00483584933681938,BC
1,0,2003,0,26,0.2927242,2.4,0.13862560939028,0.08502599536543683,0.01102618889664371,BC
0,0,2003,1,26,0.7072758000000001,1,0.04417132698853794,0.06046609541796644,0.00312435749792807,BC
1,0,2003,1,26,0.2927242,2.4,0.099837262648753,0.06046609541796644,0.00707914317505868,BC
0,0,2003,0,27,0.7072758000000001,1,0.0621617773937587,0.0841402717564411,0.00482132280640289,BC
1,0,2003,0,27,0.2927242,2.4,0.13724437016369384,0.0841402717564411,0.01098128607896299,BC
0,0,2003,1,27,0.7072758000000001,1,0.04283756223581738,0.05869023372989763,0.00313901940580842,BC
1,0,2003,1,27,0.2927242,2.4,0.09699321530976404,0.05869023372989763,0.00714547767465835,BC
0,0,2003,0,28,0.7072758000000001,1,0.06154904909124499,0.08334231764462804,0.00480921870334706,BC
1,0,2003,0,28,0.2927242,2.4,0.13599887574736758,0.08334231764462804,0.01095902952830086,BC
0,0,2003,1,28,0.7072758000000001,1,0.04163807193828561,0.05709064584673869,0.00314444443702546,BC
1,0,2003,1,28,0.2927242,2.4,0.094426916039724,0.05709064584673869,0.00722803241874869,BC
0,0,2003,0,29,0.7072758000000001,1,0.0610040886270637,0.08263213302999758,0.00480516406915329,BC
1,0,2003,0,29,0.2927242,2.4,0.13488947907413695,0.08263213302999758,0.01095209700685184,BC
0,0,2003,1,29,0.7072758000000001,1,0.04057226854523475,0.05566733176848967,0.00314802814373551,BC
1,0,2003,1,29,0.2927242,2.4,0.09213979575656932,0.05566733176848967,0.00729304694459447,BC
0,0,2003,0,30,0.7072758000000001,1,0.06052676624598142,0.0820097179125498,0.00481053732907179,BC
1,0,2003,0,30,0.2927242,2.4,0.13391649375109949,0.0820097179125498,0.01096388447216729,BC
0,0,2003,1,30,0.7072758000000001,1,0.03963962257838124,0.05442029149515054,0.00314700990809738,BC
1,0,2003,1,30,0.2927242,2.4,0.09013311449174163,0.05442029149515054,0.00733509118227897,BC
0,0,2003,0,31,0.7072758000000001,1,0.06011696775076847,0.08147507229228462,0.00482485227033011,BC
1,0,2003,0,31,0.2927242,2.4,0.13308019379569017,0.08147507229228462,0.01099328983151006,BC
0,0,2003,1,31,0.7072758000000001,1,0.03883967763905557,0.0533495250267213,0.00314077565915648,BC
1,0,2003,1,31,0.2927242,2.4,0.0884079931947723,0.0533495250267213,0.0073537066123328,BC
0,0,2003,0,32,0.7072758000000001,1,0.05977459600442003,0.08102819616920208,0.00484668425286324,BC
1,0,2003,0,32,0.2927242,2.4,0.1323808166435623,0.08102819616920208,0.01103693522495523,BC
0,0,2003,1,32,0.7072758000000001,1,0.03817203731937649,0.05245503236320194,0.00312986486453024,BC
1,0,2003,1,32,0.2927242,2.4,0.08696538526209734,0.05245503236320194,0.00735102540236896,BC
0,0,2003,0,33,0.7072758000000001,1,0.05949956859129725,0.08066908954330221,0.00487461371600777,BC
1,0,2003,0,33,0.2927242,2.4,0.13181855832535394,0.08066908954330221,0.01109143250303214,BC
0,0,2003,1,33,0.7072758000000001,1,0.03763636995522105,0.0517368135045925,0.00311490144010274,BC
1,0,2003,1,33,0.2927242,2.4,0.08580608643372921,0.0517368135045925,0.00732920579585235,BC
0,0,2003,0,34,0.7072758000000001,1,0.05929182077307664,0.08039775241458494,0.00490721541961088,BC
1,0,2003,0,34,0.2927242,2.4,0.13139357946524324,0.08039775241458494,0.01115335640160023,BC
0,0,2003,1,34,0.7072758000000001,1,0.03723241139018004,0.05119486845089296,0.00309657029990041,BC
1,0,2003,1,34,0.2927242,2.4,0.08493074055557895,0.05119486845089296,0.00729037681114197,BC
0,0,2003,0,35,0.7072758000000001,1,0.05915130162399028,0.08021418478305033,0.0049430437183666,BC
1,0,2003,0,35,0.2927242,2.4,0.13110599734633102,0.08021418478305033,0.01121921191242574,BC
0,0,2003,1,35,0.7072758000000001,1,0.03695996095067379,0.05082919720210329,0.00307560323517352,BC
1,0,2003,1,35,0.2927242,2.4,0.08433983069301662,0.05082919720210329,0.00723660702910151,BC
0,0,2003,0,36,0.7072758000000001,1,0.05907797850034717,0.0801183866486983,0.00498062364514038,BC
1,0,2003,0,36,0.2927242,2.4,0.13095589502937813,0.0801183866486983,0.01128540734291363,BC
0,0,2003,1,36,0.7072758000000001,1,0.03681888421955523,0.05063979975822357,0.0030527676301627,BC
1,0,2003,1,36,0.2927242,2.4,0.08403368500090526,0.05063979975822357,0.00716987672161888,BC
0,0,2003,0,37,0.7072758000000001,1,0.05907183374117775,0.08011035801152896,0.00501844407605733,BC
1,0,2003,0,37,0.2927242,2.4,0.13094331458654168,0.08011035801152896,0.01134824575148422,BC
0,0,2003,1,37,0.7072758000000001,1,0.0368091097269031,0.0506266761192537,0.0030288567349374,BC
1,0,2003,1,37,0.2927242,2.4,0.08401246945531513,0.0506266761192537,0.00709205410991933,BC
