year,proj_scenario,sex,age,VALUE
2018,M3,B,88,89.6
2018,M3,B,89,76.5
2018,M3,B,90,66.6
2018,M3,B,91,55.7
2018,M3,B,92,46.6
2018,M3,B,93,38.1
2018,M3,B,94,30.6
2018,M3,B,95,23.6
2018,M3,B,96,18
2018,M3,B,97,13.2
2018,M3,B,98,9.3
2018,M3,B,99,5.7
2018,M3,B,100,10
2018,M3,M,0,197.3
2018,M3,M,1,197.8
2018,M3,M,2,199.9
2018,M3,M,3,201.5
2018,M3,M,4,202.6
2018,M3,M,5,205.2
2018,M3,M,6,205.7
2018,M3,M,7,205.9
2018,M3,M,8,209.4
2018,M3,M,9,210.6
2018,M3,M,10,210
2018,M3,M,11,205.1
2018,M3,M,12,200.1
2018,M3,M,13,198.1
2018,M3,M,14,200.1
2018,M3,M,15,200
2018,M3,M,16,204
2018,M3,M,17,211.2
2018,M3,M,18,226.8
2018,M3,M,19,240.8
2018,M3,M,20,245.6
2018,M3,M,21,248.6
2018,M3,M,22,254.5
2018,M3,M,23,261.4
2018,M3,M,24,261.2
2018,M3,M,25,262.6
2018,M3,M,26,264.6
2018,M3,M,27,268.2
2018,M3,M,28,268.7
2018,M3,M,29,260.8
2018,M3,M,30,254.1
2018,M3,M,31,255.4
2018,M3,M,32,260.7
2018,M3,M,33,259.9
2018,M3,M,34,258.4
2018,M3,M,35,255.6
2018,M3,M,36,253.1
2018,M3,M,37,252
2018,M3,M,38,248.3
2018,M3,M,39,241.2
2018,M3,M,40,237.5
2018,M3,M,41,236.3
2018,M3,M,42,236.2
2018,M3,M,43,235.9
2018,M3,M,44,230.8
2018,M3,M,45,231.4
2018,M3,M,46,235.4
2018,M3,M,47,244.2
2018,M3,M,48,244
2018,M3,M,49,240.5
2018,M3,M,50,238.9
2018,M3,M,51,241.5
2018,M3,M,52,255.2
2018,M3,M,53,271.1
2018,M3,M,54,278.9
2018,M3,M,55,280
2018,M3,M,56,272.7
2018,M3,M,57,273.1
2018,M3,M,58,268.2
2018,M3,M,59,260.9
2018,M3,M,60,257.5
2018,M3,M,61,249.3
2018,M3,M,62,241.2
2018,M3,M,63,235.5
2018,M3,M,64,224.1
2018,M3,M,65,212.7
2018,M3,M,66,203.2
2018,M3,M,67,197.3
2018,M3,M,68,190.5
2018,M3,M,69,184.5
2018,M3,M,70,181.7
2018,M3,M,71,178.2
2018,M3,M,72,150.6
2018,M3,M,73,137.7
2018,M3,M,74,131.2
2018,M3,M,75,123
2018,M3,M,76,111
2018,M3,M,77,102.3
2018,M3,M,78,93.1
2018,M3,M,79,86.6
2018,M3,M,80,79.8
2018,M3,M,81,72.5
2018,M3,M,82,68
2018,M3,M,83,61.3
2018,M3,M,84,55.5
2018,M3,M,85,51.3
2018,M3,M,86,45.9
2018,M3,M,87,40.3
2018,M3,M,88,34.2
2018,M3,M,89,28.1
2018,M3,M,90,23.3
2018,M3,M,91,18.6
2018,M3,M,92,14.8
2018,M3,M,93,11.5
2018,M3,M,94,8.5
2018,M3,M,95,6.2
2018,M3,M,96,4.5
2018,M3,M,97,3.3
2018,M3,M,98,2.1
2018,M3,M,99,1.1
2018,M3,M,100,1.8
2018,M3,F,0,187.7
2018,M3,F,1,187.9
2018,M3,F,2,190.5
2018,M3,F,3,191.9
2018,M3,F,4,193.9
2018,M3,F,5,195.3
2018,M3,F,6,197.3
2018,M3,F,7,197.4
2018,M3,F,8,201.6
2018,M3,F,9,202.5
2018,M3,F,10,203
2018,M3,F,11,198
2018,M3,F,12,193.2
2018,M3,F,13,190.5
2018,M3,F,14,192.8
2018,M3,F,15,192
2018,M3,F,16,195.3
2018,M3,F,17,200.9
2018,M3,F,18,213.4
2018,M3,F,19,222.6
2018,M3,F,20,226.6
2018,M3,F,21,227.2
2018,M3,F,22,234.7
2018,M3,F,23,238.3
2018,M3,F,24,239.3
2018,M3,F,25,243
2018,M3,F,26,248
2018,M3,F,27,252.5
2018,M3,F,28,255.4
2018,M3,F,29,249.8
2018,M3,F,30,247.2
2018,M3,F,31,249.5
2018,M3,F,32,254.2
2018,M3,F,33,255.4
2018,M3,F,34,255.9
2018,M3,F,35,255.7
2018,M3,F,36,255.1
2018,M3,F,37,254.4
2018,M3,F,38,251.9
2018,M3,F,39,247
2018,M3,F,40,242.2
2018,M3,F,41,242
2018,M3,F,42,241.3
2018,M3,F,43,240.4
2018,M3,F,44,236.3
2018,M3,F,45,235
2018,M3,F,46,238.2
2018,M3,F,47,246.7
2018,M3,F,48,246.3
2018,M3,F,49,243.9
2018,M3,F,50,241.8
2018,M3,F,51,243.8
2018,M3,F,52,255.6
2018,M3,F,53,272
2018,M3,F,54,279.4
2018,M3,F,55,281
2018,M3,F,56,274.8
2018,M3,F,57,276.5
2018,M3,F,58,272.5
2018,M3,F,59,266.5
2018,M3,F,60,262.3
2018,M3,F,61,256.5
2018,M3,F,62,248.8
2018,M3,F,63,245.2
2018,M3,F,64,235.8
2018,M3,F,65,224.2
2018,M3,F,66,214.5
2018,M3,F,67,208.4
2018,M3,F,68,202.7
2018,M3,F,69,197.6
2018,M3,F,70,195.6
2018,M3,F,71,192.6
2018,M3,F,72,163.5
2018,M3,F,73,150
2018,M3,F,74,144.1
2018,M3,F,75,136.5
2018,M3,F,76,125.7
2018,M3,F,77,118.7
2018,M3,F,78,109.6
2018,M3,F,79,103.5
2018,M3,F,80,97
2018,M3,F,81,90
2018,M3,F,82,86.5
2018,M3,F,83,80.6
2018,M3,F,84,74.8
2018,M3,F,85,71.5
2018,M3,F,86,66.9
2018,M3,F,87,62.1
2018,M3,F,88,55.4
2018,M3,F,89,48.4
2018,M3,F,90,43.3
2018,M3,F,91,37
2018,M3,F,92,31.8
2018,M3,F,93,26.7
2018,M3,F,94,22.1
2018,M3,F,95,17.5
2018,M3,F,96,13.5
2018,M3,F,97,9.9
2018,M3,F,98,7.2
2018,M3,F,99,4.6
2018,M3,F,100,8.2
2018,M4,B,0,385.1
2018,M4,B,1,385.7
2018,M4,B,2,390.3
2018,M4,B,3,393.4
2018,M4,B,4,396.5
2018,M4,B,5,400.5
2018,M4,B,6,403
2018,M4,B,7,403.2
2018,M4,B,8,411
2018,M4,B,9,413.1
2018,M4,B,10,413
2018,M4,B,11,403.1
2018,M4,B,12,393.3
2018,M4,B,13,388.6
2018,M4,B,14,392.8
2018,M4,B,15,392.1
2018,M4,B,16,399.3
2018,M4,B,17,412.1
2018,M4,B,18,440.1
2018,M4,B,19,463.4
2018,M4,B,20,472.2
2018,M4,B,21,475.8
2018,M4,B,22,489.3
2018,M4,B,23,499.7
2018,M4,B,24,500.5
2018,M4,B,25,505.6
2018,M4,B,26,512.5
2018,M4,B,27,520.7
2018,M4,B,28,524
2018,M4,B,29,510.6
2018,M4,B,30,501.3
2018,M4,B,31,504.9
2018,M4,B,32,514.8
2018,M4,B,33,515.3
2018,M4,B,34,514.3
2018,M4,B,35,511.3
2018,M4,B,36,508.2
2018,M4,B,37,506.4
2018,M4,B,38,500.3
2018,M4,B,39,488.2
2018,M4,B,40,479.7
2018,M4,B,41,478.2
2018,M4,B,42,477.5
2018,M4,B,43,476.4
2018,M4,B,44,467.1
2018,M4,B,45,466.5
2018,M4,B,46,473.6
2018,M4,B,47,490.8
2018,M4,B,48,490.3
2018,M4,B,49,484.4
2018,M4,B,50,480.7
2018,M4,B,51,485.3
2018,M4,B,52,510.8
2018,M4,B,53,543.1
2018,M4,B,54,558.3
2018,M4,B,55,561
2018,M4,B,56,547.5
2018,M4,B,57,549.6
2018,M4,B,58,540.7
2018,M4,B,59,527.4
2018,M4,B,60,519.8
2018,M4,B,61,505.9
2018,M4,B,62,489.9
2018,M4,B,63,480.7
2018,M4,B,64,459.9
2018,M4,B,65,436.9
2018,M4,B,66,417.7
2018,M4,B,67,405.7
2018,M4,B,68,393.3
2018,M4,B,69,382.1
2018,M4,B,70,377.3
2018,M4,B,71,370.8
2018,M4,B,72,314
2018,M4,B,73,287.8
2018,M4,B,74,275.3
2018,M4,B,75,259.5
2018,M4,B,76,236.7
2018,M4,B,77,221
2018,M4,B,78,202.7
2018,M4,B,79,190.1
2018,M4,B,80,176.7
2018,M4,B,81,162.5
2018,M4,B,82,154.5
2018,M4,B,83,141.9
2018,M4,B,84,130.3
2018,M4,B,85,122.8
2018,M4,B,86,112.8
2018,M4,B,87,102.5
2018,M4,B,88,89.6
2018,M4,B,89,76.5
2018,M4,B,90,66.6
2018,M4,B,91,55.7
2018,M4,B,92,46.6
2018,M4,B,93,38.1
2018,M4,B,94,30.6
2018,M4,B,95,23.6
2018,M4,B,96,18
2018,M4,B,97,13.2
2018,M4,B,98,9.3
2018,M4,B,99,5.7
2018,M4,B,100,10
2018,M4,M,0,197.3
2018,M4,M,1,197.8
2018,M4,M,2,199.9
2018,M4,M,3,201.5
2018,M4,M,4,202.6
2018,M4,M,5,205.2
2018,M4,M,6,205.7
2018,M4,M,7,205.9
2018,M4,M,8,209.4
2018,M4,M,9,210.6
2018,M4,M,10,210
2018,M4,M,11,205.1
2018,M4,M,12,200.1
2018,M4,M,13,198.1
2018,M4,M,14,200.1
2018,M4,M,15,200
2018,M4,M,16,204
2018,M4,M,17,211.2
2018,M4,M,18,226.8
2018,M4,M,19,240.8
2018,M4,M,20,245.6
2018,M4,M,21,248.6
2018,M4,M,22,254.5
2018,M4,M,23,261.4
2018,M4,M,24,261.2
2018,M4,M,25,262.6
2018,M4,M,26,264.6
2018,M4,M,27,268.2
2018,M4,M,28,268.7
2018,M4,M,29,260.8
2018,M4,M,30,254.1
2018,M4,M,31,255.4
2018,M4,M,32,260.7
2018,M4,M,33,259.9
2018,M4,M,34,258.4
2018,M4,M,35,255.6
2018,M4,M,36,253.1
2018,M4,M,37,252
2018,M4,M,38,248.3
2018,M4,M,39,241.2
2018,M4,M,40,237.5
2018,M4,M,41,236.3
2018,M4,M,42,236.2
2018,M4,M,43,235.9
2018,M4,M,44,230.8
2018,M4,M,45,231.4
2018,M4,M,46,235.4
2018,M4,M,47,244.2
2018,M4,M,48,244
2018,M4,M,49,240.5
2018,M4,M,50,238.9
2018,M4,M,51,241.5
2018,M4,M,52,255.2
2018,M4,M,53,271.1
2018,M4,M,54,278.9
2018,M4,M,55,280
2018,M4,M,56,272.7
2018,M4,M,57,273.1
2018,M4,M,58,268.2
2018,M4,M,59,260.9
2018,M4,M,60,257.5
2018,M4,M,61,249.3
2018,M4,M,62,241.2
2018,M4,M,63,235.5
2018,M4,M,64,224.1
2018,M4,M,65,212.7
2018,M4,M,66,203.2
2018,M4,M,67,197.3
2018,M4,M,68,190.5
2018,M4,M,69,184.5
2018,M4,M,70,181.7
2018,M4,M,71,178.2
2018,M4,M,72,150.6
2018,M4,M,73,137.7
2018,M4,M,74,131.2
2018,M4,M,75,123
2018,M4,M,76,111
2018,M4,M,77,102.3
2018,M4,M,78,93.1
2018,M4,M,79,86.6
2018,M4,M,80,79.8
2018,M4,M,81,72.5
2018,M4,M,82,68
2018,M4,M,83,61.3
2018,M4,M,84,55.5
2018,M4,M,85,51.3
2018,M4,M,86,45.9
2018,M4,M,87,40.3
2018,M4,M,88,34.2
2018,M4,M,89,28.1
2018,M4,M,90,23.3
2018,M4,M,91,18.6
2018,M4,M,92,14.8
2018,M4,M,93,11.5
2018,M4,M,94,8.5
2018,M4,M,95,6.2
2018,M4,M,96,4.5
2018,M4,M,97,3.3
2018,M4,M,98,2.1
2018,M4,M,99,1.1
2018,M4,M,100,1.8
2018,M4,F,0,187.7
2018,M4,F,1,187.9
2018,M4,F,2,190.5
2018,M4,F,3,191.9
2018,M4,F,4,193.9
2018,M4,F,5,195.3
2018,M4,F,6,197.3
2018,M4,F,7,197.4
2018,M4,F,8,201.6
2018,M4,F,9,202.5
2018,M4,F,10,203
2018,M4,F,11,198
2018,M4,F,12,193.2
2018,M4,F,13,190.5
2018,M4,F,14,192.8
2018,M4,F,15,192
2018,M4,F,16,195.3
2018,M4,F,17,200.9
2018,M4,F,18,213.4
2018,M4,F,19,222.6
2018,M4,F,20,226.6
2018,M4,F,21,227.2
2018,M4,F,22,234.7
2018,M4,F,23,238.3
2018,M4,F,24,239.3
2018,M4,F,25,243
2018,M4,F,26,248
2018,M4,F,27,252.5
2018,M4,F,28,255.4
2018,M4,F,29,249.8
2018,M4,F,30,247.2
2018,M4,F,31,249.5
2018,M4,F,32,254.2
2018,M4,F,33,255.4
2018,M4,F,34,255.9
2018,M4,F,35,255.7
2018,M4,F,36,255.1
2018,M4,F,37,254.4
2018,M4,F,38,251.9
2018,M4,F,39,247
2018,M4,F,40,242.2
2018,M4,F,41,242
2018,M4,F,42,241.3
2018,M4,F,43,240.4
2018,M4,F,44,236.3
2018,M4,F,45,235
2018,M4,F,46,238.2
2018,M4,F,47,246.7
2018,M4,F,48,246.3
2018,M4,F,49,243.9
2018,M4,F,50,241.8
2018,M4,F,51,243.8
2018,M4,F,52,255.6
2018,M4,F,53,272
2018,M4,F,54,279.4
2018,M4,F,55,281
2018,M4,F,56,274.8
2018,M4,F,57,276.5
2018,M4,F,58,272.5
2018,M4,F,59,266.5
2018,M4,F,60,262.3
2018,M4,F,61,256.5
2018,M4,F,62,248.8
2018,M4,F,63,245.2
2018,M4,F,64,235.8
2018,M4,F,65,224.2
2018,M4,F,66,214.5
2018,M4,F,67,208.4
2018,M4,F,68,202.7
2018,M4,F,69,197.6
2018,M4,F,70,195.6
2018,M4,F,71,192.6
2018,M4,F,72,163.5
2018,M4,F,73,150
2018,M4,F,74,144.1
2018,M4,F,75,136.5
2018,M4,F,76,125.7
2018,M4,F,77,118.7
2018,M4,F,78,109.6
2018,M4,F,79,103.5
2018,M4,F,80,97
2018,M4,F,81,90
2018,M4,F,82,86.5
2018,M4,F,83,80.6
2018,M4,F,84,74.8
2018,M4,F,85,71.5
2018,M4,F,86,66.9
2018,M4,F,87,62.1
2018,M4,F,88,55.4
2018,M4,F,89,48.4
2018,M4,F,90,43.3
2018,M4,F,91,37
2018,M4,F,92,31.8
2018,M4,F,93,26.7
2018,M4,F,94,22.1
2018,M4,F,95,17.5
2018,M4,F,96,13.5
2018,M4,F,97,9.9
2018,M4,F,98,7.2
2018,M4,F,99,4.6
2018,M4,F,100,8.2
2018,M5,B,0,385.1
2018,M5,B,1,385.7
2018,M5,B,2,390.3
2018,M5,B,3,393.4
2018,M5,B,4,396.5
2018,M5,B,5,400.5
2018,M5,B,6,403
2018,M5,B,7,403.2
2018,M5,B,8,411
2018,M5,B,9,413.1
2018,M5,B,10,413
2018,M5,B,11,403.1
2018,M5,B,12,393.3
2018,M5,B,13,388.6
2018,M5,B,14,392.8
2018,M5,B,15,392.1
2018,M5,B,16,399.3
2018,M5,B,17,412.1
2018,M5,B,18,440.1
2018,M5,B,19,463.4
2018,M5,B,20,472.2
2018,M5,B,21,475.8
2018,M5,B,22,489.3
2018,M5,B,23,499.7
2018,M5,B,24,500.5
2018,M5,B,25,505.6
2018,M5,B,26,512.5
2018,M5,B,27,520.7
2018,M5,B,28,524
2018,M5,B,29,510.6
2018,M5,B,30,501.3
2018,M5,B,31,504.9
2018,M5,B,32,514.8
2018,M5,B,33,515.3
2018,M5,B,34,514.3
2018,M5,B,35,511.3
2018,M5,B,36,508.2
2018,M5,B,37,506.4
2018,M5,B,38,500.3
2018,M5,B,39,488.2
2018,M5,B,40,479.7
2018,M5,B,41,478.2
2018,M5,B,42,477.5
2018,M5,B,43,476.4
2018,M5,B,44,467.1
2018,M5,B,45,466.5
2018,M5,B,46,473.6
2018,M5,B,47,490.8
2018,M5,B,48,490.3
2018,M5,B,49,484.4
2018,M5,B,50,480.7
2018,M5,B,51,485.3
2018,M5,B,52,510.8
2018,M5,B,53,543.1
2018,M5,B,54,558.3
2018,M5,B,55,561
2018,M5,B,56,547.5
2018,M5,B,57,549.6
2018,M5,B,58,540.7
2018,M5,B,59,527.4
2018,M5,B,60,519.8
2018,M5,B,61,505.9
2018,M5,B,62,489.9
2018,M5,B,63,480.7
2018,M5,B,64,459.9
2018,M5,B,65,436.9
2018,M5,B,66,417.7
2018,M5,B,67,405.7
2018,M5,B,68,393.3
2018,M5,B,69,382.1
2018,M5,B,70,377.3
2018,M5,B,71,370.8
2018,M5,B,72,314
2018,M5,B,73,287.8
2018,M5,B,74,275.3
2018,M5,B,75,259.5
2018,M5,B,76,236.7
2018,M5,B,77,221
2018,M5,B,78,202.7
2018,M5,B,79,190.1
2018,M5,B,80,176.7
2018,M5,B,81,162.5
2018,M5,B,82,154.5
2018,M5,B,83,141.9
2018,M5,B,84,130.3
2018,M5,B,85,122.8
2018,M5,B,86,112.8
2018,M5,B,87,102.5
2018,M5,B,88,89.6
2018,M5,B,89,76.5
2018,M5,B,90,66.6
2018,M5,B,91,55.7
2018,M5,B,92,46.6
2018,M5,B,93,38.1
2018,M5,B,94,30.6
2018,M5,B,95,23.6
2018,M5,B,96,18
2018,M5,B,97,13.2
2018,M5,B,98,9.3
2018,M5,B,99,5.7
2018,M5,B,100,10
2018,M5,M,0,197.3
2018,M5,M,1,197.8
2018,M5,M,2,199.9
2018,M5,M,3,201.5
2018,M5,M,4,202.6
2018,M5,M,5,205.2
2018,M5,M,6,205.7
2018,M5,M,7,205.9
2018,M5,M,8,209.4
2018,M5,M,9,210.6
2018,M5,M,10,210
2018,M5,M,11,205.1
2018,M5,M,12,200.1
2018,M5,M,13,198.1
2018,M5,M,14,200.1
2018,M5,M,15,200
2018,M5,M,16,204
2018,M5,M,17,211.2
2018,M5,M,18,226.8
2018,M5,M,19,240.8
2018,M5,M,20,245.6
2018,M5,M,21,248.6
2018,M5,M,22,254.5
2018,M5,M,23,261.4
2018,M5,M,24,261.2
2018,M5,M,25,262.6
2018,M5,M,26,264.6
2018,M5,M,27,268.2
2018,M5,M,28,268.7
2018,M5,M,29,260.8
2018,M5,M,30,254.1
2018,M5,M,31,255.4
2018,M5,M,32,260.7
2018,M5,M,33,259.9
2018,M5,M,34,258.4
2018,M5,M,35,255.6
2018,M5,M,36,253.1
2018,M5,M,37,252
2018,M5,M,38,248.3
2018,M5,M,39,241.2
2018,M5,M,40,237.5
2018,M5,M,41,236.3
2018,M5,M,42,236.2
2018,M5,M,43,235.9
2018,M5,M,44,230.8
2018,M5,M,45,231.4
2018,M5,M,46,235.4
2018,M5,M,47,244.2
2018,M5,M,48,244
2018,M5,M,49,240.5
2018,M5,M,50,238.9
2018,M5,M,51,241.5
2018,M5,M,52,255.2
2018,M5,M,53,271.1
2018,M5,M,54,278.9
2018,M5,M,55,280
2018,M5,M,56,272.7
2018,M5,M,57,273.1
2018,M5,M,58,268.2
2018,M5,M,59,260.9
2018,M5,M,60,257.5
2018,M5,M,61,249.3
2018,M5,M,62,241.2
2018,M5,M,63,235.5
2018,M5,M,64,224.1
2018,M5,M,65,212.7
2018,M5,M,66,203.2
2018,M5,M,67,197.3
2018,M5,M,68,190.5
2018,M5,M,69,184.5
2018,M5,M,70,181.7
2018,M5,M,71,178.2
2018,M5,M,72,150.6
2018,M5,M,73,137.7
2018,M5,M,74,131.2
2018,M5,M,75,123
2018,M5,M,76,111
2018,M5,M,77,102.3
2018,M5,M,78,93.1
2018,M5,M,79,86.6
2018,M5,M,80,79.8
2018,M5,M,81,72.5
2018,M5,M,82,68
2018,M5,M,83,61.3
2018,M5,M,84,55.5
2018,M5,M,85,51.3
2018,M5,M,86,45.9
2018,M5,M,87,40.3
2018,M5,M,88,34.2
2018,M5,M,89,28.1
2018,M5,M,90,23.3
2018,M5,M,91,18.6
2018,M5,M,92,14.8
2018,M5,M,93,11.5
2018,M5,M,94,8.5
2018,M5,M,95,6.2
2018,M5,M,96,4.5
2018,M5,M,97,3.3
2018,M5,M,98,2.1
2018,M5,M,99,1.1
2018,M5,M,100,1.8
2018,M5,F,0,187.7
2018,M5,F,1,187.9
2018,M5,F,2,190.5
2018,M5,F,3,191.9
2018,M5,F,4,193.9
2018,M5,F,5,195.3
2018,M5,F,6,197.3
2018,M5,F,7,197.4
2018,M5,F,8,201.6
2018,M5,F,9,202.5
2018,M5,F,10,203
2018,M5,F,11,198
2018,M5,F,12,193.2
2018,M5,F,13,190.5
2018,M5,F,14,192.8
2018,M5,F,15,192
2018,M5,F,16,195.3
2018,M5,F,17,200.9
2018,M5,F,18,213.4
2018,M5,F,19,222.6
2018,M5,F,20,226.6
2018,M5,F,21,227.2
2018,M5,F,22,234.7
2018,M5,F,23,238.3
2018,M5,F,24,239.3
2018,M5,F,25,243
2018,M5,F,26,248
2018,M5,F,27,252.5
2018,M5,F,28,255.4
2018,M5,F,29,249.8
2018,M5,F,30,247.2
2018,M5,F,31,249.5
2018,M5,F,32,254.2
2018,M5,F,33,255.4
2018,M5,F,34,255.9
2018,M5,F,35,255.7
2018,M5,F,36,255.1
2018,M5,F,37,254.4
2018,M5,F,38,251.9
2018,M5,F,39,247
2018,M5,F,40,242.2
2018,M5,F,41,242
2018,M5,F,42,241.3
2018,M5,F,43,240.4
2018,M5,F,44,236.3
2018,M5,F,45,235
2018,M5,F,46,238.2
2018,M5,F,47,246.7
2018,M5,F,48,246.3
2018,M5,F,49,243.9
2018,M5,F,50,241.8
2018,M5,F,51,243.8
2018,M5,F,52,255.6
2018,M5,F,53,272
2018,M5,F,54,279.4
2018,M5,F,55,281
2018,M5,F,56,274.8
2018,M5,F,57,276.5
2018,M5,F,58,272.5
2018,M5,F,59,266.5
2018,M5,F,60,262.3
2018,M5,F,61,256.5
2018,M5,F,62,248.8
2018,M5,F,63,245.2
2018,M5,F,64,235.8
2018,M5,F,65,224.2
2018,M5,F,66,214.5
2018,M5,F,67,208.4
2018,M5,F,68,202.7
2018,M5,F,69,197.6
2018,M5,F,70,195.6
2018,M5,F,71,192.6
2018,M5,F,72,163.5
2018,M5,F,73,150
2018,M5,F,74,144.1
2018,M5,F,75,136.5
2018,M5,F,76,125.7
2018,M5,F,77,118.7
2018,M5,F,78,109.6
2018,M5,F,79,103.5
2018,M5,F,80,97
2018,M5,F,81,90
2018,M5,F,82,86.5
2018,M5,F,83,80.6
2018,M5,F,84,74.8
2018,M5,F,85,71.5
2018,M5,F,86,66.9
2018,M5,F,87,62.1
2018,M5,F,88,55.4
2018,M5,F,89,48.4
2018,M5,F,90,43.3
2018,M5,F,91,37
2018,M5,F,92,31.8
2018,M5,F,93,26.7
2018,M5,F,94,22.1
2018,M5,F,95,17.5
2018,M5,F,96,13.5
2018,M5,F,97,9.9
2018,M5,F,98,7.2
2018,M5,F,99,4.6
2018,M5,F,100,8.2
2018,HG,B,0,385.1
2018,HG,B,1,385.7
2018,HG,B,2,390.3
2018,HG,B,3,393.4
2018,HG,B,4,396.5
2018,HG,B,5,400.5
2018,HG,B,6,403
2018,HG,B,7,403.2
2018,HG,B,8,411
2018,HG,B,9,413.1
2018,HG,B,10,413
2018,HG,B,11,403.1
2018,HG,B,12,393.3
2018,HG,B,13,388.6
2018,HG,B,14,392.8
2018,HG,B,15,392.1
2018,HG,B,16,399.3
2018,HG,B,17,412.1
2018,HG,B,18,440.1
2018,HG,B,19,463.4
2018,HG,B,20,472.2
2018,HG,B,21,475.8
2018,HG,B,22,489.3
2018,HG,B,23,499.7
2018,HG,B,24,500.5
2018,HG,B,25,505.6
2018,HG,B,26,512.5
2018,HG,B,27,520.7
2018,HG,B,28,524
2018,HG,B,29,510.6
2018,HG,B,30,501.3
2018,HG,B,31,504.9
2018,HG,B,32,514.8
2018,HG,B,33,515.3
2018,HG,B,34,514.3
2018,HG,B,35,511.3
2018,HG,B,36,508.2
2018,HG,B,37,506.4
2018,HG,B,38,500.3
2018,HG,B,39,488.2
2018,HG,B,40,479.7
2018,HG,B,41,478.2
2018,HG,B,42,477.5
2018,HG,B,43,476.4
2018,HG,B,44,467.1
2018,HG,B,45,466.5
2018,HG,B,46,473.6
2018,HG,B,47,490.8
2018,HG,B,48,490.3
2018,HG,B,49,484.4
2018,HG,B,50,480.7
2018,HG,B,51,485.3
2018,HG,B,52,510.8
2018,HG,B,53,543.1
2018,HG,B,54,558.3
2018,HG,B,55,561
2018,HG,B,56,547.5
2018,HG,B,57,549.6
2018,HG,B,58,540.7
2018,HG,B,59,527.4
2018,HG,B,60,519.8
2018,HG,B,61,505.9
2018,HG,B,62,489.9
2018,HG,B,63,480.7
2018,HG,B,64,459.9
2018,HG,B,65,436.9
2018,HG,B,66,417.7
2018,HG,B,67,405.7
2018,HG,B,68,393.3
2018,HG,B,69,382.1
2018,HG,B,70,377.3
2018,HG,B,71,370.8
2018,HG,B,72,314
2018,HG,B,73,287.8
2018,HG,B,74,275.3
2018,HG,B,75,259.5
2018,HG,B,76,236.7
2018,HG,B,77,221
2018,HG,B,78,202.7
2018,HG,B,79,190.1
2018,HG,B,80,176.7
2018,HG,B,81,162.5
2018,HG,B,82,154.5
2018,HG,B,83,141.9
2018,HG,B,84,130.3
2018,HG,B,85,122.8
2018,HG,B,86,112.8
2018,HG,B,87,102.5
2018,HG,B,88,89.6
2018,HG,B,89,76.5
2018,HG,B,90,66.6
2018,HG,B,91,55.7
2018,HG,B,92,46.6
2018,HG,B,93,38.1
2018,HG,B,94,30.6
2018,HG,B,95,23.6
2018,HG,B,96,18
2018,HG,B,97,13.2
2018,HG,B,98,9.3
2018,HG,B,99,5.7
2018,HG,B,100,10
2018,HG,M,0,197.3
2018,HG,M,1,197.8
2018,HG,M,2,199.9
2018,HG,M,3,201.5
2018,HG,M,4,202.6
2018,HG,M,5,205.2
2018,HG,M,6,205.7
2018,HG,M,7,205.9
2018,HG,M,8,209.4
2018,HG,M,9,210.6
2018,HG,M,10,210
2018,HG,M,11,205.1
2018,HG,M,12,200.1
2018,HG,M,13,198.1
2018,HG,M,14,200.1
2018,HG,M,15,200
2018,HG,M,16,204
2018,HG,M,17,211.2
2018,HG,M,18,226.8
2018,HG,M,19,240.8
2018,HG,M,20,245.6
2018,HG,M,21,248.6
2018,HG,M,22,254.5
2018,HG,M,23,261.4
2018,HG,M,24,261.2
2018,HG,M,25,262.6
2018,HG,M,26,264.6
2018,HG,M,27,268.2
2018,HG,M,28,268.7
2018,HG,M,29,260.8
2018,HG,M,30,254.1
2018,HG,M,31,255.4
2018,HG,M,32,260.7
2018,HG,M,33,259.9
2018,HG,M,34,258.4
2018,HG,M,35,255.6
2018,HG,M,36,253.1
2018,HG,M,37,252
2018,HG,M,38,248.3
2018,HG,M,39,241.2
2018,HG,M,40,237.5
2018,HG,M,41,236.3
2018,HG,M,42,236.2
2018,HG,M,43,235.9
2018,HG,M,44,230.8
2018,HG,M,45,231.4
2018,HG,M,46,235.4
2018,HG,M,47,244.2
2018,HG,M,48,244
2018,HG,M,49,240.5
2018,HG,M,50,238.9
2018,HG,M,51,241.5
2018,HG,M,52,255.2
2018,HG,M,53,271.1
2018,HG,M,54,278.9
2018,HG,M,55,280
2018,HG,M,56,272.7
2018,HG,M,57,273.1
2018,HG,M,58,268.2
2018,HG,M,59,260.9
2018,HG,M,60,257.5
2018,HG,M,61,249.3
2018,HG,M,62,241.2
2018,HG,M,63,235.5
2018,HG,M,64,224.1
2018,HG,M,65,212.7
2018,HG,M,66,203.2
2018,HG,M,67,197.3
2018,HG,M,68,190.5
2018,HG,M,69,184.5
2018,HG,M,70,181.7
2018,HG,M,71,178.2
2018,HG,M,72,150.6
2018,HG,M,73,137.7
2018,HG,M,74,131.2
2018,HG,M,75,123
2018,HG,M,76,111
2018,HG,M,77,102.3
2018,HG,M,78,93.1
2018,HG,M,79,86.6
2018,HG,M,80,79.8
2018,HG,M,81,72.5
2018,HG,M,82,68
2018,HG,M,83,61.3
2018,HG,M,84,55.5
2018,HG,M,85,51.3
2018,HG,M,86,45.9
2018,HG,M,87,40.3
2018,HG,M,88,34.2
2018,HG,M,89,28.1
2018,HG,M,90,23.3
