year,sex,age,province,n,total_n,prop
2001,TRUE,72,CA,92730,31020902,0.002989274779953207
2001,TRUE,73,CA,89495,31020902,0.00288499025592486
2001,TRUE,74,CA,83366,31020902,0.0026874137960269497
2001,TRUE,75,CA,79378,31020902,0.002558855316328326
2001,TRUE,76,CA,73781,31020902,0.0023784285834112756
2001,TRUE,77,CA,68156,31020902,0.002197099233284706
2001,TRUE,78,CA,63061,31020902,0.0020328551374811732
2001,TRUE,79,CA,58750,31020902,0.0018938843235441704
2001,TRUE,80,CA,52673,31020902,0.0016979841527496524
2001,TRUE,81,CA,46142,31020902,0.0014874486886293635
2001,TRUE,82,CA,36879,31020902,0.0011888435739231568
2001,TRUE,83,CA,32137,31020902,0.0010359789022253447
2001,TRUE,84,CA,28106,31020902,9.06034260383531e-4
2001,TRUE,85,CA,24997,31020902,8.058115137980191e-4
2001,TRUE,86,CA,22244,31020902,7.170649003049621e-4
2001,TRUE,87,CA,18293,31020902,5.896991647760597e-4
2001,TRUE,88,CA,14910,31020902,4.806436640688269e-4
2001,TRUE,89,CA,11545,31020902,3.721684172819991e-4
2001,TRUE,90,CA,8880,31020902,2.862586007331444e-4
2001,TRUE,91,CA,6870,31020902,2.2146357962125022e-4
2001,TRUE,92,CA,5074,31020902,1.6356713289639353e-4
2001,TRUE,93,CA,3952,31020902,1.273979718578138e-4
2001,TRUE,94,CA,2750,31020902,8.864990450632287e-5
2001,TRUE,95,CA,1973,31020902,6.360227694217273e-5
2001,TRUE,96,CA,1294,31020902,4.171380961133883e-5
2001,TRUE,97,CA,896,31020902,2.888375070460556e-5
2001,TRUE,98,CA,563,31020902,1.8149053177112645e-5
2001,TRUE,99,CA,351,31020902,1.1314951447897936e-5
2001,TRUE,100,CA,520,31020902,1.676289103392287e-5
2001,FALSE,0,CA,159874,31020902,0.0051537508483795865
2001,FALSE,1,CA,168697,31020902,0.005438171978364781
2001,FALSE,2,CA,170769,31020902,0.005504965651869182
2001,FALSE,3,CA,175529,31020902,0.005658410577487399
2001,FALSE,4,CA,181454,31020902,0.005849410826287385
2001,FALSE,5,CA,190830,31020902,0.006151658646160579
2001,FALSE,6,CA,193996,31020902,0.00625371886349404
2001,FALSE,7,CA,195231,31020902,0.0062935307296996075
2001,FALSE,8,CA,199507,31020902,0.006431373272124711
2001,FALSE,9,CA,205056,31020902,0.006610252661254015
2001,FALSE,10,CA,207149,31020902,0.0066777232976655545
2001,FALSE,11,CA,208420,31020902,0.006718695671711931
2001,FALSE,12,CA,201942,31020902,0.0065098687330239465
2001,FALSE,13,CA,197170,31020902,0.0063560369714587926
2001,FALSE,14,CA,199808,31020902,0.00644107640712704
2001,FALSE,15,CA,203841,31020902,0.006571085521626676
2001,FALSE,16,CA,205157,31020902,0.006613508530474065
2001,FALSE,17,CA,205846,31020902,0.006635719361094013
2001,FALSE,18,CA,205659,31020902,0.006629691167587584
2001,FALSE,19,CA,207131,31020902,0.00667714304374515
2001,FALSE,20,CA,210271,31020902,0.006778365116526915
2001,FALSE,21,CA,209146,31020902,0.006742099246501601
2001,FALSE,22,CA,205727,31020902,0.006631883237953558
2001,FALSE,23,CA,201550,31020902,0.006497232092090681
2001,FALSE,24,CA,203333,31020902,0.00655470946653969
2001,FALSE,25,CA,202796,31020902,0.006537398557914274
2001,FALSE,26,CA,203876,31020902,0.006572213793138575
2001,FALSE,27,CA,201074,31020902,0.006481887599528859
2001,FALSE,28,CA,203636,31020902,0.006564477074199841
2001,FALSE,29,CA,209057,31020902,0.006739230213228487
2001,FALSE,30,CA,219845,31020902,0.007086995729524564
2001,FALSE,31,CA,221104,31020902,0.007127581267624004
2001,FALSE,32,CA,220276,31020902,0.007100889587285373
2001,FALSE,33,CA,221675,31020902,0.007145988211432408
2001,FALSE,34,CA,226832,31020902,0.0073122309596284464
2001,FALSE,35,CA,240207,31020902,0.0077433918588182896
2001,FALSE,36,CA,259168,31020902,0.008354624891307158
2001,FALSE,37,CA,268375,31020902,0.008651424771594326
2001,FALSE,38,CA,271938,31020902,0.00876628281150561
2001,FALSE,39,CA,268477,31020902,0.008654712877143289
2001,FALSE,40,CA,272171,31020902,0.008773793876141965
2001,FALSE,41,CA,269305,31020902,0.00868140455748192
2001,FALSE,42,CA,264662,31020902,0.008531731282346335
2001,FALSE,43,CA,261878,31020902,0.008441985342657025
2001,FALSE,44,CA,257993,31020902,0.008316747204836274
2001,FALSE,45,CA,250743,31020902,0.008083033820228696
2001,FALSE,46,CA,249672,31020902,0.008048508711964598
2001,FALSE,47,CA,242133,31020902,0.007805479028301627
2001,FALSE,48,CA,231827,31020902,0.00747325142254084
2001,FALSE,49,CA,223414,31020902,0.007202047187409315
2001,FALSE,50,CA,219532,31020902,0.007076905758575299
2001,FALSE,51,CA,214227,31020902,0.006905892033700374
2001,FALSE,52,CA,210636,31020902,0.006790131376579572
2001,FALSE,53,CA,210015,31020902,0.006770112616325599
2001,FALSE,54,CA,209294,31020902,0.0067468702231804865
2001,FALSE,55,CA,180094,31020902,0.005805569418967894
2001,FALSE,56,CA,167872,31020902,0.005411577007012884
2001,FALSE,57,CA,164042,31020902,0.005288111867282261
2001,FALSE,58,CA,158903,31020902,0.005122449373006627
2001,FALSE,59,CA,148449,31020902,0.004785450790566954
2001,FALSE,60,CA,143298,31020902,0.004619401460344384
2001,FALSE,61,CA,134846,31020902,0.004346940008385314
2001,FALSE,62,CA,131199,31020902,0.004229374116845474
2001,FALSE,63,CA,126489,31020902,0.004077541007672826
2001,FALSE,64,CA,122097,31020902,0.003935959051094001
2001,FALSE,65,CA,122250,31020902,0.003940891209417444
2001,FALSE,66,CA,119307,31020902,0.0038460196934312226
2001,FALSE,67,CA,115761,31020902,0.003731709671111433
2001,FALSE,68,CA,117508,31020902,0.0037880265377196317
2001,FALSE,69,CA,117047,31020902,0.003773165590091481
2001,FALSE,70,CA,116574,31020902,0.0037579178065163935
2001,FALSE,71,CA,113712,31020902,0.003665657433171995
2001,FALSE,72,CA,108643,31020902,0.0035022514819201584
2001,FALSE,73,CA,107293,31020902,0.0034587324378897817
2001,FALSE,74,CA,103887,31020902,0.003348935501617587
2001,FALSE,75,CA,102520,31020902,0.0033048684399957164
2001,FALSE,76,CA,99072,31020902,0.0031937175779092435
2001,FALSE,77,CA,95714,31020902,0.0030854679854247953
2001,FALSE,78,CA,90750,31020902,0.0029254468487086545
2001,FALSE,79,CA,87753,31020902,0.0028288345709612185
2001,FALSE,80,CA,81551,31020902,0.002628904859052777
2001,FALSE,81,CA,74542,31020902,0.0024029604297128434
2001,FALSE,82,CA,62751,31020902,0.0020228618755186423
2001,FALSE,83,CA,56330,31020902,0.0018158724075786061
2001,FALSE,84,CA,52032,31020902,0.0016773206659174513
2001,FALSE,85,CA,47770,31020902,0.0015399294320971066
2001,FALSE,86,CA,44459,31020902,0.001433194947071494
2001,FALSE,87,CA,38978,31020902,0.0012565076283081646
2001,FALSE,88,CA,33163,31020902,0.001069053375688431
2001,FALSE,89,CA,27609,31020902,8.900128049145701e-4
2001,FALSE,90,CA,23065,31020902,7.435309263412134e-4
2001,FALSE,91,CA,18897,31020902,6.091699074385394e-4
2001,FALSE,92,CA,15096,31020902,4.8663962124634546e-4
2001,FALSE,93,CA,12081,31020902,3.894470895785042e-4
2001,FALSE,94,CA,9115,31020902,2.9383413802732105e-4
2001,FALSE,95,CA,6909,31020902,2.2272079644879443e-4
2001,FALSE,96,CA,4987,31020902,1.6076257228110258e-4
2001,FALSE,97,CA,3637,31020902,1.1724352825072592e-4
2001,FALSE,98,CA,2564,31020902,8.26539473288043e-5
2001,FALSE,99,CA,1753,31020902,5.6510284581666906e-5
2001,FALSE,100,CA,3002,31020902,9.677345939199319e-5
2001,TRUE,0,BC,20658,4076950,0.005067023142300004
2001,TRUE,1,BC,21487,4076950,0.005270361422141552
2001,TRUE,2,BC,22014,4076950,0.0053996247194594
2001,TRUE,3,BC,22377,4076950,0.005488661867327291
2001,TRUE,4,BC,23553,4076950,0.005777112792651369
2001,TRUE,5,BC,24650,4076950,0.006046186487447725
2001,TRUE,6,BC,25250,4076950,0.006193355326898784
2001,TRUE,7,BC,25286,4076950,0.006202185457265848
2001,TRUE,8,BC,25644,4076950,0.006289996198138314
2001,TRUE,9,BC,26324,4076950,0.006456787549516183
2001,TRUE,10,BC,26555,4076950,0.0065134475527048406
2001,TRUE,11,BC,26990,4076950,0.006620144961306859
2001,TRUE,12,BC,27122,4076950,0.006652522105986092
2001,TRUE,13,BC,26813,4076950,0.006576730153668797
2001,TRUE,14,BC,27090,4076950,0.00664467310121537
2001,TRUE,15,BC,28377,4076950,0.006960350261837894
2001,TRUE,16,BC,29189,4076950,0.007159518757894995
2001,TRUE,17,BC,29269,4076950,0.007179141269821803
2001,TRUE,18,BC,29261,4076950,0.007177179018629122
2001,TRUE,19,BC,29232,4076950,0.007170065858055654
2001,TRUE,20,BC,28243,4076950,0.00692748255436049
2001,TRUE,21,BC,27771,4076950,0.006811709733992323
2001,TRUE,22,BC,27221,4076950,0.006676804964495518
2001,TRUE,23,BC,26546,4076950,0.006511240020113075
2001,TRUE,24,BC,26910,4076950,0.0066005224493800516
2001,TRUE,25,BC,26537,4076950,0.006509032487521309
2001,TRUE,26,BC,26848,4076950,0.006585315002636775
2001,TRUE,27,BC,26581,4076950,0.006519824869081053
2001,TRUE,28,BC,27256,4076950,0.006685389813463496
2001,TRUE,29,BC,28210,4076950,0.006919388268190682
2001,TRUE,30,BC,30256,4076950,0.007421234010718797
2001,TRUE,31,BC,30845,4076950,0.007565704754779921
2001,TRUE,32,BC,30248,4076950,0.007419271759526116
2001,TRUE,33,BC,29739,4076950,0.0072944235273918
2001,TRUE,34,BC,29784,4076950,0.007305461190350629
2001,TRUE,35,BC,30862,4076950,0.007569874538564368
2001,TRUE,36,BC,33185,4076950,0.008139663228639056
2001,TRUE,37,BC,34860,4076950,0.0085505095721066
2001,TRUE,38,BC,36082,4076950,0.008850243441788593
2001,TRUE,39,BC,34967,4076950,0.008576754681808706
2001,TRUE,40,BC,35198,4076950,0.008633414684997363
2001,TRUE,41,BC,35125,4076950,0.008615509142864151
2001,TRUE,42,BC,34217,4076950,0.00839279363249488
2001,TRUE,43,BC,34441,4076950,0.008447736665889943
2001,TRUE,44,BC,33492,4076950,0.008214964618158183
2001,TRUE,45,BC,33245,4076950,0.008154380112584162
2001,TRUE,46,BC,33020,4076950,0.008099191797790015
2001,TRUE,47,BC,32057,4076950,0.007862985810471063
2001,TRUE,48,BC,31169,4076950,0.0076451759280834935
2001,TRUE,49,BC,30656,4076950,0.0075193465703528375
2001,TRUE,50,BC,30000,4076950,0.0073584419725530115
2001,TRUE,51,BC,29733,4076950,0.00729295183899729
2001,TRUE,52,BC,28690,4076950,0.00703712333975153
2001,TRUE,53,BC,28921,4076950,0.007093783342940188
2001,TRUE,54,BC,28569,4076950,0.007007444290462233
2001,TRUE,55,BC,23565,4076950,0.00578005616944039
2001,TRUE,56,BC,22087,4076950,0.005417530261592612
2001,TRUE,57,BC,21985,4076950,0.0053925115588859315
2001,TRUE,58,BC,21238,4076950,0.0052092863537693615
2001,TRUE,59,BC,19584,4076950,0.004803590919682606
2001,TRUE,60,BC,18796,4076950,0.004610309177203547
2001,TRUE,61,BC,17639,4076950,0.004326518598462086
2001,TRUE,62,BC,16934,4076950,0.00415359521210709
2001,TRUE,63,BC,16338,4076950,0.00400740749825237
2001,TRUE,64,BC,15829,4076950,0.003882559266118054
2001,TRUE,65,BC,15873,4076950,0.0038933516476777983
2001,TRUE,66,BC,15338,4076950,0.0037621260991672696
2001,TRUE,67,BC,15030,4076950,0.0036865794282490588
2001,TRUE,68,BC,14968,4076950,0.0036713719815057826
2001,TRUE,69,BC,14893,4076950,0.0036529758765744
2001,TRUE,70,BC,14719,4076950,0.0036102969131335924
2001,TRUE,71,BC,14018,4076950,0.0034383546523749373
2001,TRUE,72,BC,13130,4076950,0.003220544769987368
2001,TRUE,73,BC,12528,4076950,0.0030728853677381377
2001,TRUE,74,BC,11721,4076950,0.0028749432786764617
2001,TRUE,75,BC,11059,4076950,0.002712566992482125
2001,TRUE,76,BC,10344,4076950,0.0025371907921362784
2001,TRUE,77,BC,9907,4076950,0.0024300028207360895
2001,TRUE,78,BC,9192,4076950,0.0022546266203902427
2001,TRUE,79,BC,8755,4076950,0.0021474386489900537
2001,TRUE,80,BC,7923,4076950,0.0019433645249512504
2001,TRUE,81,BC,7095,4076950,0.0017402715265087871
2001,TRUE,82,BC,5482,4076950,0.0013446326297845202
2001,TRUE,83,BC,4751,4076950,0.0011653319270533119
2001,TRUE,84,BC,4176,4076950,0.001024295122579379
2001,TRUE,85,BC,3909,4076950,9.588049890236574e-4
2001,TRUE,86,BC,3619,4076950,8.876733832889783e-4
2001,TRUE,87,BC,2977,4076950,7.302027250763438e-4
2001,TRUE,88,BC,2332,4076950,5.719962226664541e-4
2001,TRUE,89,BC,1824,4076950,4.473932719312231e-4
2001,TRUE,90,BC,1390,4076950,3.409411447282895e-4
2001,TRUE,91,BC,1100,4076950,2.698095389936104e-4
2001,TRUE,92,BC,823,4076950,2.0186659144703762e-4
2001,TRUE,93,BC,615,4076950,1.5084806043733672e-4
2001,TRUE,94,BC,457,4076950,1.1209359938189088e-4
2001,TRUE,95,BC,296,4076950,7.260329412918971e-5
2001,TRUE,96,BC,194,4076950,4.7584591422509474e-5
2001,TRUE,97,BC,141,4076950,3.458467727099916e-5
2001,TRUE,98,BC,80,4076950,1.9622511926808032e-5
2001,TRUE,99,BC,47,4076950,1.1528225756999717e-5
2001,TRUE,100,BC,81,4076950,1.9867793325893132e-5
2001,FALSE,0,BC,19578,4076950,0.004802119231288095
2001,FALSE,1,BC,20432,4076950,0.005011589546106771
2001,FALSE,2,BC,20873,4076950,0.0051197586431033
2001,FALSE,3,BC,21372,4076950,0.005242154061246765
2001,FALSE,4,BC,22134,4076950,0.005429058487349612
2001,FALSE,5,BC,23304,4076950,0.005716037724279179
2001,FALSE,6,BC,23601,4076950,0.005788886299807454
2001,FALSE,7,BC,23810,4076950,0.00584015011221624
2001,FALSE,8,BC,24312,4076950,0.00596328137455696
2001,FALSE,9,BC,24876,4076950,0.006101620083640957
2001,FALSE,10,BC,25298,4076950,0.006205128834054869
2001,FALSE,11,BC,25746,4076950,0.006315014900844995
2001,FALSE,12,BC,25488,4076950,0.006251732299881039
2001,FALSE,13,BC,25497,4076950,0.006253939832472804
2001,FALSE,14,BC,25953,4076950,0.0063657881504556105
2001,FALSE,15,BC,26383,4076950,0.006471259152062203
2001,FALSE,16,BC,27132,4076950,0.006654974919976944
2001,FALSE,17,BC,27430,4076950,0.006728068776904303
2001,FALSE,18,BC,27203,4076950,0.006672389899311986
2001,FALSE,19,BC,26978,4076950,0.006617201584517838
2001,FALSE,20,BC,26915,4076950,0.006601748856375477
2001,FALSE,21,BC,26759,4076950,0.006563484958118201
2001,FALSE,22,BC,26287,4076950,0.006447712137750034
2001,FALSE,23,BC,25735,4076950,0.006312316805455059
2001,FALSE,24,BC,25839,4076950,0.0063378260709599085
2001,FALSE,25,BC,26177,4076950,0.006420731183850672
2001,FALSE,26,BC,26381,4076950,0.006470768589264033
2001,FALSE,27,BC,26403,4076950,0.006476164780043906
2001,FALSE,28,BC,27168,4076950,0.006663805050344007
2001,FALSE,29,BC,27920,4076950,0.006848256662456003
2001,FALSE,30,BC,30548,4076950,0.0074928561792516465
2001,FALSE,31,BC,30949,4076950,0.007591214020284772
2001,FALSE,32,BC,30671,4076950,0.007523025791339114
2001,FALSE,33,BC,30113,4076950,0.007386158770649628
2001,FALSE,34,BC,29531,4076950,0.007243404996382099
2001,FALSE,35,BC,31340,4076950,0.007687119047327046
2001,FALSE,36,BC,33360,4076950,0.008182587473478949
2001,FALSE,37,BC,35517,4076950,0.00871165945130551
2001,FALSE,38,BC,35902,4076950,0.008806092789953274
2001,FALSE,39,BC,34914,4076950,0.008563754767657195
2001,FALSE,40,BC,35487,4076950,0.008704301009332957
2001,FALSE,41,BC,35654,4076950,0.00874526300298017
2001,FALSE,42,BC,35295,4076950,0.008657206980708617
2001,FALSE,43,BC,35240,4076950,0.008643716503758938
2001,FALSE,44,BC,34618,4076950,0.008491151473528006
2001,FALSE,45,BC,34007,4076950,0.008341284538687009
2001,FALSE,46,BC,33967,4076950,0.008331473282723604
2001,FALSE,47,BC,32844,4076950,0.008056022271551036
2001,FALSE,48,BC,31624,4076950,0.007756778964667215
2001,FALSE,49,BC,30422,4076950,0.0074619507229669235
2001,FALSE,50,BC,29900,4076950,0.007333913832644501
2001,FALSE,51,BC,29681,4076950,0.0072801972062448645
2001,FALSE,52,BC,28739,4076950,0.0070491421283067
2001,FALSE,53,BC,28554,4076950,0.007003765069475957
2001,FALSE,54,BC,28404,4076950,0.0069669728596131915
2001,FALSE,55,BC,23352,4076950,0.005727811231435264
2001,FALSE,56,BC,21977,4076950,0.005390549307693251
2001,FALSE,57,BC,21813,4076950,0.005350323158243295
2001,FALSE,58,BC,21086,4076950,0.005172003581108427
2001,FALSE,59,BC,19568,4076950,0.004799666417297245
2001,FALSE,60,BC,19106,4076950,0.0046863464109199275
2001,FALSE,61,BC,17701,4076950,0.004341726045205362
2001,FALSE,62,BC,16945,4076950,0.004156293307497026
2001,FALSE,63,BC,16693,4076950,0.004094482394927581
2001,FALSE,64,BC,16155,4076950,0.0039625210022197965
2001,FALSE,65,BC,15936,4076950,0.00390880437582016
2001,FALSE,66,BC,15526,4076950,0.0038082390021952684
2001,FALSE,67,BC,14918,4076950,0.0036591079115515274
2001,FALSE,68,BC,15214,4076950,0.0037317112056807172
2001,FALSE,69,BC,14833,4076950,0.003638258992629294
2001,FALSE,70,BC,15108,4076950,0.0037057113773776964
2001,FALSE,71,BC,14818,4076950,0.0036345797716430175
2001,FALSE,72,BC,14279,4076950,0.0035023730975361485
2001,FALSE,73,BC,13836,4076950,0.003393713437741449
2001,FALSE,74,BC,13664,4076950,0.0033515250370988116
2001,FALSE,75,BC,13317,4076950,0.0032664123916162817
2001,FALSE,76,BC,13126,4076950,0.0032195636443910275
2001,FALSE,77,BC,12991,4076950,0.003186450655514539
2001,FALSE,78,BC,12291,4076950,0.0030147536761549686
2001,FALSE,79,BC,12104,4076950,0.002968886054526055
2001,FALSE,80,BC,11546,4076950,0.002832019033836569
2001,FALSE,81,BC,10596,4076950,0.0025990017047057236
2001,FALSE,82,BC,8777,4076950,0.002152834839769926
2001,FALSE,83,BC,7771,4076950,0.0019060817522903151
2001,FALSE,84,BC,7274,4076950,0.0017841768969450202
2001,FALSE,85,BC,6733,4076950,0.001651479660039981
2001,FALSE,86,BC,6475,4076950,0.001588197059076025
2001,FALSE,87,BC,5532,4076950,0.0013568966997387754
2001,FALSE,88,BC,4600,4076950,0.0011282944357914617
2001,FALSE,89,BC,3818,4076950,9.364843817069133e-4
2001,FALSE,90,BC,3240,4076950,7.947117330357252e-4
2001,FALSE,91,BC,2639,4076950,6.472976121855799e-4
2001,FALSE,92,BC,2079,4076950,5.099400286979237e-4
2001,FALSE,93,BC,1620,4076950,3.973558665178626e-4
2001,FALSE,94,BC,1227,4076950,3.009602766774182e-4
2001,FALSE,95,BC,910,4076950,2.2320607316744133e-4
2001,FALSE,96,BC,656,4076950,1.6090459779982585e-4
2001,FALSE,97,BC,491,4076950,1.2043316695078428e-4
2001,FALSE,98,BC,322,4076950,7.898061050540233e-5
2001,FALSE,99,BC,225,4076950,5.5188314794147584e-5
2001,FALSE,100,BC,390,4076950,9.565974564318915e-5
2002,TRUE,0,CA,168049,31360079,0.00535869185788722
2002,TRUE,1,CA,170833,31360079,0.005447467144454579
2002,TRUE,2,CA,178437,31360079,0.005689941023426631
2002,TRUE,3,CA,180236,31360079,0.0057473069503428224
2002,TRUE,4,CA,184420,31360079,0.005880724981592042
2002,TRUE,5,CA,192584,31360079,0.00614105595843684
2002,TRUE,6,CA,200971,31360079,0.006408497886755961
2002,TRUE,7,CA,206258,31360079,0.006577088023279533
2002,TRUE,8,CA,207538,31360079,0.006617904246988664
2002,TRUE,9,CA,211440,31360079,0.006742329953951965
2002,TRUE,10,CA,216045,31360079,0.006889172696280517
2002,TRUE,11,CA,220819,31360079,0.007041404455645664
2002,TRUE,12,CA,222018,31360079,0.007079637777698201
2002,TRUE,13,CA,215095,31360079,0.006858879405246396
2002,TRUE,14,CA,209450,31360079,0.006678873481154177
2002,TRUE,15,CA,211983,31360079,0.0067596449613535736
2002,TRUE,16,CA,218152,31360079,0.006956360027026718
2002,TRUE,17,CA,221287,31360079,0.007056327887439314
2002,TRUE,18,CA,221185,31360079,0.007053075344612493
2002,TRUE,19,CA,222078,31360079,0.007081551038184566
2002,TRUE,20,CA,221588,31360079,0.007065926077545914
2002,TRUE,21,CA,222883,31360079,0.007107220616376636
2002,TRUE,22,CA,221665,31360079,0.007068381428503417
2002,TRUE,23,CA,216219,31360079,0.006894721151690976
2002,TRUE,24,CA,212553,31360079,0.006777820935974045
2002,TRUE,25,CA,212655,31360079,0.0067810734788008665
2002,TRUE,26,CA,212849,31360079,0.006787259687706782
2002,TRUE,27,CA,212854,31360079,0.006787419126080645
2002,TRUE,28,CA,207845,31360079,0.0066276937631439
2002,TRUE,29,CA,211524,31360079,0.006745008518632877
2002,TRUE,30,CA,216781,31360079,0.006912642024913266
2002,TRUE,31,CA,227308,31360079,0.00724832357724609
2002,TRUE,32,CA,229139,31360079,0.007306709909755011
2002,TRUE,33,CA,227208,31360079,0.007245134809768815
2002,TRUE,34,CA,227166,31360079,0.007243795527428359
2002,TRUE,35,CA,232216,31360079,0.007404828285030787
2002,TRUE,36,CA,246880,31360079,0.007872429147898511
2002,TRUE,37,CA,265980,31360079,0.00848148373605819
2002,TRUE,38,CA,276025,31360079,0.008801795429150544
2002,TRUE,39,CA,279642,31360079,0.00891713314880361
2002,TRUE,40,CA,274096,31360079,0.008740284104513895
2002,TRUE,41,CA,275962,31360079,0.008799786505639862
2002,TRUE,42,CA,272156,31360079,0.008678422015454745
2002,TRUE,43,CA,265020,31360079,0.008450871568276343
2002,TRUE,44,CA,263391,31360079,0.00839892654607152
2002,TRUE,45,CA,257577,31360079,0.008213531604942705
2002,TRUE,46,CA,249441,31360079,0.007954093482991545
2002,TRUE,47,CA,247727,31360079,0.007899438008431037
2002,TRUE,48,CA,238242,31360079,0.007596983413211428
2002,TRUE,49,CA,227984,31360079,0.007269879645392475
2002,TRUE,50,CA,220403,31360079,0.007028139182940196
2002,TRUE,51,CA,216532,31360079,0.006904701993894849
2002,TRUE,52,CA,211748,31360079,0.006752151357781975
2002,TRUE,53,CA,207549,31360079,0.006618255011411164
2002,TRUE,54,CA,207880,31360079,0.006628809831760947
2002,TRUE,55,CA,207662,31360079,0.006621858318660486
2002,TRUE,56,CA,177406,31360079,0.005657064830735917
